model,dataset,image,lr_scale,observation_scale,frequency_bin,n_values,use_sinc_response,omega_mag_mean,omega_mag_std,omega_mag_min,omega_mag_q05,omega_mag_q50,omega_mag_q95,omega_mag_max,coef_pair_mag_mean,coef_pair_mag_std,coef_pair_mag_min,coef_pair_mag_q05,coef_pair_mag_q50,coef_pair_mag_q95,coef_pair_mag_max,response_mean,response_std,response_min,response_q05,response_q50,response_q95,response_max,response_abs_mean,response_abs_std,response_abs_min,response_abs_q05,response_abs_q50,response_abs_q95,response_abs_max,active_response_mean,active_response_std,active_response_min,active_response_q05,active_response_q50,active_response_q95,active_response_max,active_response_abs_mean,active_response_abs_std,active_response_abs_min,active_response_abs_q05,active_response_abs_q50,active_response_abs_q95,active_response_abs_max,effective_pair_mag_mean,effective_pair_mag_std,effective_pair_mag_min,effective_pair_mag_q05,effective_pair_mag_q50,effective_pair_mag_q95,effective_pair_mag_max,response_neg_frac,active_response_neg_frac,effective_over_coef_mag_mean,effective_energy_ratio
SC-INR-NoPhi,bsd100,101085.png,x4,x4,all,16384,True,0.4535354971885681,0.39019304513931274,0.007587431464344263,0.07254327833652496,0.3472698926925659,1.280997395515442,2.2629075050354004,0.6853945255279541,0.5488027334213257,0.004189854022115469,0.12107053399085999,0.5454548597335815,1.7179007530212402,6.790134906768799,0.9647313952445984,0.05742978677153587,0.5553902983665466,0.8397154808044434,0.9876506924629211,0.9994591474533081,0.9999940991401672,0.9647313952445984,0.05742978677153587,0.5553902983665466,0.8397154808044434,0.9876506924629211,0.9994591474533081,0.9999940991401672,0.9647313952445984,0.05742978677153587,0.5553902983665466,0.8397154808044434,0.9876506924629211,0.9994591474533081,0.9999940991401672,0.9647313952445984,0.05742978677153587,0.5553902983665466,0.8397154808044434,0.9876506924629211,0.9994591474533081,0.9999940991401672,0.6593934297561646,0.5173351764678955,0.0035659754648804665,0.11563621461391449,0.5273036956787109,1.6496707201004028,5.994182109832764,0.0,0.0,0.9647313952445984,0.9111295342445374
SC-INR-NoPhi,bsd100,101085.png,x4,x4,low,5462,True,0.12715138494968414,0.046281520277261734,0.007587431464344263,0.05251000076532364,0.1293027400970459,0.19767975807189941,0.2056114673614502,0.7648419141769409,0.521916389465332,0.005039972253143787,0.15945105254650116,0.6500667333602905,1.7447636127471924,5.285425186157227,0.9981191754341125,0.0011994173983111978,0.9956594109535217,0.9959888458251953,0.9982821345329285,0.9997164607048035,0.9999940991401672,0.9981191754341125,0.0011994173983111978,0.9956594109535217,0.9959888458251953,0.9982821345329285,0.9997164607048035,0.9999940991401672,0.9981191754341125,0.0011994173983111978,0.9956594109535217,0.9959888458251953,0.9982821345329285,0.9997164607048035,0.9999940991401672,0.9981191754341125,0.0011994173983111978,0.9956594109535217,0.9959888458251953,0.9982821345329285,0.9997164607048035,0.9999940991401672,0.7634857296943665,0.5211559534072876,0.0050241705030202866,0.1593410223722458,0.6488977670669556,1.741498589515686,5.283144474029541,0.0,0.0,0.9981191754341125,0.99665766954422
SC-INR-NoPhi,bsd100,101085.png,x4,x4,mid,5461,True,0.34067967534065247,0.0822448581457138,0.2056540548801422,0.21363820135593414,0.3472963273525238,0.4618031978607178,0.47216475009918213,0.5759009122848511,0.3944343030452728,0.0059251426719129086,0.11232215911149979,0.4855189025402069,1.3290966749191284,3.595017433166504,0.9874348044395447,0.005680984817445278,0.9772377014160156,0.9782505631446838,0.9876496195793152,0.9953142404556274,0.995657742023468,0.9874348044395447,0.005680984817445278,0.9772377014160156,0.9782505631446838,0.9876496195793152,0.9953142404556274,0.995657742023468,0.9874348044395447,0.005680984817445278,0.9772377014160156,0.9782505631446838,0.9876496195793152,0.9953142404556274,0.995657742023468,0.9874348044395447,0.005680984817445278,0.9772377014160156,0.9782505631446838,0.9876496195793152,0.9953142404556274,0.995657742023468,0.5688321590423584,0.3899005055427551,0.0058599854819476604,0.1104116141796112,0.47929731011390686,1.3160725831985474,3.514965295791626,0.0,0.0,0.9874346852302551,0.9760942459106445
SC-INR-NoPhi,bsd100,101085.png,x4,x4,high,5461,True,0.8928353786468506,0.3682475984096527,0.4723116159439087,0.48423540592193604,0.8891852498054504,1.506960153579712,2.2629075050354004,0.7154260277748108,0.6755588054656982,0.004189854022115469,0.10877435654401779,0.5070116519927979,2.1294121742248535,6.790134906768799,0.9086338877677917,0.07130298018455505,0.5553902983665466,0.7823987603187561,0.9208091497421265,0.9761004447937012,0.9772748947143555,0.9086338877677917,0.07130298018455505,0.5553902983665466,0.7823987603187561,0.9208091497421265,0.9761004447937012,0.9772748947143555,0.9086338877677917,0.07130298018455505,0.5553902983665466,0.7823987603187561,0.9208091497421265,0.9761004447937012,0.9772748947143555,0.9086338877677917,0.07130298018455505,0.5553902983665466,0.7823987603187561,0.9208091497421265,0.9761004447937012,0.9772748947143555,0.6458432674407959,0.6000485420227051,0.0035659754648804665,0.09580716490745544,0.46420055627822876,1.902488350868225,5.994182109832764,0.0,0.0,0.9086338877677917,0.8026858568191528
SC-INR-NoPhi,bsd100,101085.png,x4,x8,all,16384,True,0.4535354971885681,0.39019304513931274,0.007587431464344263,0.07254327833652496,0.3472698926925659,1.280997395515442,2.2629075050354004,0.6853945255279541,0.5488027334213257,0.004189854022115469,0.12107053399085999,0.5454548597335815,1.7179007530212402,6.790134906768799,0.9908980131149292,0.01516010519117117,0.8738347887992859,0.9583610892295837,0.9969037771224976,0.9998647570610046,0.9999985694885254,0.9908980131149292,0.01516010519117117,0.8738347887992859,0.9583610892295837,0.9969037771224976,0.9998647570610046,0.9999985694885254,0.9908980131149292,0.01516010519117117,0.8738347887992859,0.9583610892295837,0.9969037771224976,0.9998647570610046,0.9999985694885254,0.9908980131149292,0.01516010519117117,0.8738347887992859,0.9583610892295837,0.9969037771224976,0.9998647570610046,0.9999985694885254,0.6786778569221497,0.5400556921958923,0.00402778061106801,0.12031252682209015,0.5415050983428955,1.6984201669692993,6.585587978363037,0.0,0.0,0.9908980131149292,0.975762128829956
SC-INR-NoPhi,bsd100,101085.png,x4,x8,low,5462,True,0.12715138494968414,0.046281520277261734,0.007587431464344263,0.05251000076532364,0.1293027400970459,0.19767975807189941,0.2056114673614502,0.7648419141769409,0.521916389465332,0.005039972253143787,0.15945105254650116,0.6500667333602905,1.7447636127471924,5.285425186157227,0.9995294809341431,0.0003001502773258835,0.9989137649536133,0.9989959597587585,0.9995703101158142,0.9999291300773621,0.9999985694885254,0.9995294809341431,0.0003001502773258835,0.9989137649536133,0.9989959597587585,0.9995703101158142,0.9999291300773621,0.9999985694885254,0.9995294809341431,0.0003001502773258835,0.9989137649536133,0.9989959597587585,0.9995703101158142,0.9999291300773621,0.9999985694885254,0.9995294809341431,0.0003001502773258835,0.9989137649536133,0.9989959597587585,0.9995703101158142,0.9999291300773621,0.9999985694885254,0.7645026445388794,0.5217259526252747,0.005036018323153257,0.15942354500293732,0.6497392654418945,1.744027853012085,5.284855365753174,0.0,0.0,0.9995294809341431,0.9991631507873535
SC-INR-NoPhi,bsd100,101085.png,x4,x8,mid,5461,True,0.34067967534065247,0.0822448581457138,0.2056540548801422,0.21363820135593414,0.3472963273525238,0.4618031978607178,0.47216475009918213,0.5759009122848511,0.3944343030452728,0.0059251426719129086,0.11232215911149979,0.4855189025402069,1.3290966749191284,3.595017433166504,0.9968469738960266,0.0014295701403170824,0.9942799210548401,0.9945292472839355,0.9969037771224976,0.9988273978233337,0.9989134073257446,0.9968469738960266,0.0014295701403170824,0.9942799210548401,0.9945292472839355,0.9969037771224976,0.9988273978233337,0.9989134073257446,0.9968469738960266,0.0014295701403170824,0.9942799210548401,0.9945292472839355,0.9969037771224976,0.9988273978233337,0.9989134073257446,0.9968469738960266,0.0014295701403170824,0.9942799210548401,0.9945292472839355,0.9969037771224976,0.9988273978233337,0.9989134073257446,0.5741274356842041,0.39329347014427185,0.005908811930567026,0.1119057685136795,0.483614057302475,1.3261659145355225,3.5749027729034424,0.0,0.0,0.9968470335006714,0.9939695596694946
SC-INR-NoPhi,bsd100,101085.png,x4,x8,high,5461,True,0.8928353786468506,0.3682475984096527,0.4723116159439087,0.48423540592193604,0.8891852498054504,1.506960153579712,2.2629075050354004,0.7154260277748108,0.6755588054656982,0.004189854022115469,0.10877435654401779,0.5070116519927979,2.1294121742248535,6.790134906768799,0.976315975189209,0.019101116806268692,0.8738347887992859,0.9426465630531311,0.9798123836517334,0.9939855337142944,0.9942795634269714,0.976315975189209,0.019101116806268692,0.8738347887992859,0.9426465630531311,0.9798123836517334,0.9939855337142944,0.9942795634269714,0.976315975189209,0.019101116806268692,0.8738347887992859,0.9426465630531311,0.9798123836517334,0.9939855337142944,0.9942795634269714,0.976315975189209,0.019101116806268692,0.8738347887992859,0.9426465630531311,0.9798123836517334,0.9939855337142944,0.9942795634269714,0.6973878741264343,0.6553305983543396,0.00402778061106801,0.10514762997627258,0.496692419052124,2.058070182800293,6.585587978363037,0.0,0.0,0.976315975189209,0.945873498916626
SC-INR-NoPhi,bsd100,101085.png,x4,x16,all,16384,True,0.4535354971885681,0.39019304513931274,0.007587431464344263,0.07254327833652496,0.3472698926925659,1.280997395515442,2.2629075050354004,0.6853945255279541,0.5488027334213257,0.004189854022115469,0.12107053399085999,0.5454548597335815,1.7179007530212402,6.790134906768799,0.9977061748504639,0.003842535661533475,0.967442512512207,0.9894896149635315,0.9992252588272095,0.9999662041664124,0.9999995827674866,0.9977061748504639,0.003842535661533475,0.967442512512207,0.9894896149635315,0.9992252588272095,0.9999662041664124,0.9999995827674866,0.9977061748504639,0.003842535661533475,0.967442512512207,0.9894896149635315,0.9992252588272095,0.9999662041664124,0.9999995827674866,0.9977061748504639,0.003842535661533475,0.967442512512207,0.9894896149635315,0.9992252588272095,0.9999662041664124,0.9999995827674866,0.6837014555931091,0.5465570688247681,0.0041489447467029095,0.1207597404718399,0.5445958971977234,1.7127050161361694,6.738644599914551,0.0,0.0,0.9977061748504639,0.993802547454834
SC-INR-NoPhi,bsd100,101085.png,x4,x16,low,5462,True,0.12715138494968414,0.046281520277261734,0.007587431464344263,0.05251000076532364,0.1293027400970459,0.19767975807189941,0.2056114673614502,0.7648419141769409,0.521916389465332,0.005039972253143787,0.15945105254650116,0.6500667333602905,1.7447636127471924,5.285425186157227,0.9998824596405029,7.505571556976065e-05,0.9997284412384033,0.9997488856315613,0.9998925924301147,0.9999822974205017,0.9999995827674866,0.9998824596405029,7.505571556976065e-05,0.9997284412384033,0.9997488856315613,0.9998925924301147,0.9999822974205017,0.9999995827674866,0.9998824596405029,7.505571556976065e-05,0.9997284412384033,0.9997488856315613,0.9998925924301147,0.9999822974205017,0.9999995827674866,0.9998824596405029,7.505571556976065e-05,0.9997284412384033,0.9997488856315613,0.9998925924301147,0.9999822974205017,0.9999995827674866,0.7647571563720703,0.5218687653541565,0.00503898411989212,0.1594441682100296,0.6500153541564941,1.744579792022705,5.285282611846924,0.0,0.0,0.9998823404312134,0.999790608882904
