model,dataset,image,lr_scale,observation_scale,omega_param,omega_bound,use_sinc_response,omega_neg_frac,omega_near_bound_frac,response_neg_frac,active_response_neg_frac,omega_x_mean,omega_x_std,omega_x_min,omega_x_q01,omega_x_q05,omega_x_q50,omega_x_q95,omega_x_q99,omega_x_max,omega_y_mean,omega_y_std,omega_y_min,omega_y_q01,omega_y_q05,omega_y_q50,omega_y_q95,omega_y_q99,omega_y_max,omega_mag_mean,omega_mag_std,omega_mag_min,omega_mag_q01,omega_mag_q05,omega_mag_q50,omega_mag_q95,omega_mag_q99,omega_mag_max,response_mean,response_std,response_min,response_q01,response_q05,response_q50,response_q95,response_q99,response_max,active_response_mean,active_response_std,active_response_min,active_response_q01,active_response_q05,active_response_q50,active_response_q95,active_response_q99,active_response_max,analytic_attenuation_mean,analytic_attenuation_std,analytic_attenuation_min,analytic_attenuation_q01,analytic_attenuation_q05,analytic_attenuation_q50,analytic_attenuation_q95,analytic_attenuation_q99,analytic_attenuation_max,active_attenuation_mean,active_attenuation_std,active_attenuation_min,active_attenuation_q01,active_attenuation_q05,active_attenuation_q50,active_attenuation_q95,active_attenuation_q99,active_attenuation_max
SC-INR-NoPhi,bsd100,102061.png,x4,x16,softplus,,True,0.0,nan,0.0,0.0,0.2697411775588989,0.32655975222587585,0.00032505678245797753,0.0047211237251758575,0.014264291152358055,0.11897140741348267,1.073210597038269,1.3753972053527832,1.959555745124817,0.27618253231048584,0.3550747036933899,7.973342144396156e-05,0.002436661394312978,0.01254591066390276,0.14673838019371033,1.1005589962005615,1.8833509683609009,2.10288143157959,0.47841876745224,0.3909883499145508,0.011550705879926682,0.05058976635336876,0.08073776960372925,0.39301973581314087,1.2573726177215576,1.8909786939620972,2.11022686958313,0.9975538849830627,0.003998979926109314,0.9716335535049438,0.9771825075149536,0.989872395992279,0.9990078210830688,0.9999580383300781,0.999983549118042,0.9999991655349731,0.9975538849830627,0.003998979926109314,0.9716335535049438,0.9771825075149536,0.989872395992279,0.9990078210830688,0.9999580383300781,0.999983549118042,0.9999991655349731,0.002446196274831891,0.003998979926109314,8.344650268554688e-07,1.6450881958007812e-05,4.1961669921875e-05,0.00099220871925354,0.010127611458301544,0.022817516699433327,0.028366446495056152,0.002446196274831891,0.003998979926109314,8.344650268554688e-07,1.6450881958007812e-05,4.1961669921875e-05,0.00099220871925354,0.010127611458301544,0.022817516699433327,0.028366446495056152
SC-INR-NoPhi,bsd100,102061.png,x4,x30,softplus,,True,0.0,nan,0.0,0.0,0.2697411775588989,0.32655975222587585,0.00032505678245797753,0.0047211237251758575,0.014264291152358055,0.11897140741348267,1.073210597038269,1.3753972053527832,1.959555745124817,0.27618253231048584,0.3550747036933899,7.973342144396156e-05,0.002436661394312978,0.01254591066390276,0.14673838019371033,1.1005589962005615,1.8833509683609009,2.10288143157959,0.47841876745224,0.3909883499145508,0.011550705879926682,0.05058976635336876,0.08073776960372925,0.39301973581314087,1.2573726177215576,1.8909786939620972,2.11022686958313,0.9993029236793518,0.00114168890286237,0.991881251335144,0.9934773445129395,0.9971128106117249,0.9997177124023438,0.9999880790710449,0.9999952912330627,0.9999998211860657,0.9993029236793518,0.00114168890286237,0.991881251335144,0.9934773445129395,0.9971128106117249,0.9997177124023438,0.9999880790710449,0.9999952912330627,0.9999998211860657,0.0006971876136958599,0.00114168890286237,1.7881393432617188e-07,4.708766937255859e-06,1.1920928955078125e-05,0.0002822577953338623,0.002887164708226919,0.006522669922560453,0.008118748664855957,0.0006971876136958599,0.00114168890286237,1.7881393432617188e-07,4.708766937255859e-06,1.1920928955078125e-05,0.0002822577953338623,0.002887164708226919,0.006522669922560453,0.008118748664855957
SC-INR-NoPhi,bsd100,103070.png,x4,x4,softplus,,True,0.0,nan,0.0,0.0,0.27525028586387634,0.33122196793556213,0.00040189395076595247,0.005657604429870844,0.017198404297232628,0.12601828575134277,1.1073116064071655,1.408646821975708,1.7987322807312012,0.2739946246147156,0.35173267126083374,0.0002679633325897157,0.0029013208113610744,0.013942265883088112,0.13829900324344635,1.0973172187805176,1.8821934461593628,2.046311378479004,0.4799560308456421,0.3923032283782959,0.024780960753560066,0.05424384027719498,0.07579467445611954,0.4057130813598633,1.2597452402114868,1.8910902738571167,2.05501389503479,0.9621880054473877,0.05944431945681572,0.6195212602615356,0.6711680889129639,0.8449258804321289,0.9831752777099609,0.9994094967842102,0.9996975064277649,0.9999368786811829,0.9621880054473877,0.05944431945681572,0.6195212602615356,0.6711680889129639,0.8449258804321289,0.9831752777099609,0.9994094967842102,0.9996975064277649,0.9999368786811829,0.037812091410160065,0.05944431945681572,6.312131881713867e-05,0.0003024935722351074,0.0005904823774471879,0.016824692487716675,0.15507401525974274,0.3288319706916809,0.38047873973846436,0.037812091410160065,0.05944431945681572,6.312131881713867e-05,0.0003024935722351074,0.0005904823774471879,0.016824692487716675,0.15507401525974274,0.3288319706916809,0.38047873973846436
SC-INR-NoPhi,bsd100,103070.png,x4,x8,softplus,,True,0.0,nan,0.0,0.0,0.27525028586387634,0.33122196793556213,0.00040189395076595247,0.005657604429870844,0.017198404297232628,0.12601828575134277,1.1073116064071655,1.408646821975708,1.7987322807312012,0.2739946246147156,0.35173267126083374,0.0002679633325897157,0.0029013208113610744,0.013942265883088112,0.13829900324344635,1.0973172187805176,1.8821934461593628,2.046311378479004,0.4799560308456421,0.3923032283782959,0.024780960753560066,0.05424384027719498,0.07579467445611954,0.4057130813598633,1.2597452402114868,1.8910902738571167,2.05501389503479,0.9902322292327881,0.01577889919281006,0.8949757218360901,0.9105979800224304,0.9597257971763611,0.9957749843597412,0.9998522996902466,0.99992436170578,0.9999843239784241,0.9902322292327881,0.01577889919281006,0.8949757218360901,0.9105979800224304,0.9597257971763611,0.9957749843597412,0.9998522996902466,0.99992436170578,0.9999843239784241,0.009767753072082996,0.01577889919281006,1.5676021575927734e-05,7.56382942199707e-05,0.00014769434346817434,0.004225045442581177,0.04027422517538071,0.08940204977989197,0.10502427816390991,0.009767753072082996,0.01577889919281006,1.5676021575927734e-05,7.56382942199707e-05,0.00014769434346817434,0.004225045442581177,0.04027422517538071,0.08940204977989197,0.10502427816390991
SC-INR-NoPhi,bsd100,103070.png,x4,x16,softplus,,True,0.0,nan,0.0,0.0,0.27525028586387634,0.33122196793556213,0.00040189395076595247,0.005657604429870844,0.017198404297232628,0.12601828575134277,1.1073116064071655,1.408646821975708,1.7987322807312012,0.2739946246147156,0.35173267126083374,0.0002679633325897157,0.0029013208113610744,0.013942265883088112,0.13829900324344635,1.0973172187805176,1.8821934461593628,2.046311378479004,0.4799560308456421,0.3923032283782959,0.024780960753560066,0.05424384027719498,0.07579467445611954,0.4057130813598633,1.2597452402114868,1.8910902738571167,2.05501389503479,0.9975377321243286,0.004005039110779762,0.973086953163147,0.9771796464920044,0.9898348450660706,0.9989426732063293,0.999963104724884,0.9999811053276062,0.9999960660934448,0.9975377321243286,0.004005039110779762,0.973086953163147,0.9771796464920044,0.9898348450660706,0.9989426732063293,0.999963104724884,0.9999811053276062,0.9999960660934448,0.0024622436612844467,0.004005039110779762,3.933906555175781e-06,1.8894672393798828e-05,3.68952751159668e-05,0.0010573267936706543,0.010165154933929443,0.022820383310317993,0.026913046836853027,0.0024622436612844467,0.004005039110779762,3.933906555175781e-06,1.8894672393798828e-05,3.68952751159668e-05,0.0010573267936706543,0.010165154933929443,0.022820383310317993,0.026913046836853027
SC-INR-NoPhi,bsd100,103070.png,x4,x30,softplus,,True,0.0,nan,0.0,0.0,0.27525028586387634,0.33122196793556213,0.00040189395076595247,0.005657604429870844,0.017198404297232628,0.12601828575134277,1.1073116064071655,1.408646821975708,1.7987322807312012,0.2739946246147156,0.35173267126083374,0.0002679633325897157,0.0029013208113610744,0.013942265883088112,0.13829900324344635,1.0973172187805176,1.8821934461593628,2.046311378479004,0.4799560308456421,0.3923032283782959,0.024780960753560066,0.05424384027719498,0.07579467445611954,0.4057130813598633,1.2597452402114868,1.8910902738571167,2.05501389503479,0.9992981553077698,0.0011433563195168972,0.9922994375228882,0.9934765696525574,0.9971020817756653,0.9996992349624634,0.9999895095825195,0.9999946355819702,0.999998927116394,0.9992981553077698,0.0011433563195168972,0.9922994375228882,0.9934765696525574,0.9971020817756653,0.9996992349624634,0.9999895095825195,0.9999946355819702,0.999998927116394,0.0007017599418759346,0.0011433563195168972,1.0728836059570312e-06,5.364418029785156e-06,1.049041748046875e-05,0.0003007948398590088,0.0028979270718991756,0.006523423362523317,0.007700562477111816,0.0007017599418759346,0.0011433563195168972,1.0728836059570312e-06,5.364418029785156e-06,1.049041748046875e-05,0.0003007948398590088,0.0028979270718991756,0.006523423362523317,0.007700562477111816
SC-INR-NoPhi,bsd100,105025.png,x4,x4,softplus,,True,0.0,nan,0.0,0.0,0.2748987376689911,0.32879871129989624,0.0002189059741795063,0.004471019376069307,0.014511842280626297,0.12492168694734573,1.0694538354873657,1.4093719720840454,1.7283788919448853,0.2715664207935333,0.34952643513679504,0.00026948488084599376,0.0017562081338837743,0.01091232243925333,0.1423334777355194,1.1070975065231323,1.8503021001815796,2.0658209323883057,0.4759795665740967,0.3912011981010437,0.015279050916433334,0.046620894223451614,0.06850768625736237,0.3988956809043884,1.2739742994308472,1.8592944145202637,2.098132371902466,0.9626253247261047,0.05871308967471123,0.6070338487625122,0.681063711643219,0.841383159160614,0.9837318658828735,0.999517560005188,0.9997766017913818,0.999975860118866,0.9626253247261047,0.05871308967471123,0.6070338487625122,0.681063711643219,0.841383159160614,0.9837318658828735,0.999517560005188,0.9997766017913818,0.999975860118866,0.03737455978989601,0.05871308967471123,2.4139881134033203e-05,0.00022342860756907612,0.00048243702622130513,0.016268163919448853,0.158616840839386,0.31893640756607056,0.3929661512374878,0.03737455978989601,0.05871308967471123,2.4139881134033203e-05,0.00022342860756907612,0.00048243702622130513,0.016268163919448853,0.158616840839386,0.31893640756607056,0.3929661512374878
SC-INR-NoPhi,bsd100,105025.png,x4,x8,softplus,,True,0.0,nan,0.0,0.0,0.2748987376689911,0.32879871129989624,0.0002189059741795063,0.004471019376069307,0.014511842280626297,0.12492168694734573,1.0694538354873657,1.4093719720840454,1.7283788919448853,0.2715664207935333,0.34952643513679504,0.00026948488084599376,0.0017562081338837743,0.01091232243925333,0.1423334777355194,1.1070975065231323,1.8503021001815796,2.0658209323883057,0.4759795665740967,0.3912011981010437,0.015279050916433334,0.046620894223451614,0.06850768625736237,0.3988956809043884,1.2739742994308472,1.8592944145202637,2.098132371902466,0.9903493523597717,0.015565269626677036,0.8907788395881653,0.9135038256645203,0.9588081240653992,0.9959157109260559,0.9998793005943298,0.9999440908432007,0.9999939799308777,0.9903493523597717,0.015565269626677036,0.8907788395881653,0.9135038256645203,0.9588081240653992,0.9959157109260559,0.9998793005943298,0.9999440908432007,0.9999939799308777,0.009650602005422115,0.015565269626677036,6.020069122314453e-06,5.5917502322699875e-05,0.00012069344666088,0.004084289073944092,0.041191864758729935,0.08649619668722153,0.10922116041183472,0.009650602005422115,0.015565269626677036,6.020069122314453e-06,5.5917502322699875e-05,0.00012069344666088,0.004084289073944092,0.041191864758729935,0.08649619668722153,0.10922116041183472
SC-INR-NoPhi,bsd100,105025.png,x4,x16,softplus,,True,0.0,nan,0.0,0.0,0.2748987376689911,0.32879871129989624,0.0002189059741795063,0.004471019376069307,0.014511842280626297,0.12492168694734573,1.0694538354873657,1.4093719720840454,1.7283788919448853,0.2715664207935333,0.34952643513679504,0.00026948488084599376,0.0017562081338837743,0.01091232243925333,0.1423334777355194,1.1070975065231323,1.8503021001815796,2.0658209323883057,0.4759795665740967,0.3912011981010437,0.015279050916433334,0.046620894223451614,0.06850768625736237,0.3988956809043884,1.2739742994308472,1.8592944145202637,2.098132371902466,0.9975675344467163,0.003949522506445646,0.9719622135162354,0.977935791015625,0.989604115486145,0.9989778995513916,0.9999698400497437,0.9999860525131226,0.9999984502792358,0.9975675344467163,0.003949522506445646,0.9719622135162354,0.977935791015625,0.989604115486145,0.9989778995513916,0.9999698400497437,0.9999860525131226,0.9999984502792358,0.002432443667203188,0.003949522506445646,1.5497207641601562e-06,1.3958811905467883e-05,3.0159950256347656e-05,0.0010220706462860107,0.010395852848887444,0.02206423506140709,0.02803778648376465,0.002432443667203188,0.003949522506445646,1.5497207641601562e-06,1.3958811905467883e-05,3.0159950256347656e-05,0.0010220706462860107,0.010395852848887444,0.02206423506140709,0.02803778648376465
SC-INR-NoPhi,bsd100,105025.png,x4,x30,softplus,,True,0.0,nan,0.0,0.0,0.2748987376689911,0.32879871129989624,0.0002189059741795063,0.004471019376069307,0.014511842280626297,0.12492168694734573,1.0694538354873657,1.4093719720840454,1.7283788919448853,0.2715664207935333,0.34952643513679504,0.00026948488084599376,0.0017562081338837743,0.01091232243925333,0.1423334777355194,1.1070975065231323,1.8503021001815796,2.0658209323883057,0.4759795665740967,0.3912011981010437,0.015279050916433334,0.046620894223451614,0.06850768625736237,0.3988956809043884,1.2739742994308472,1.8592944145202637,2.098132371902466,0.9993067383766174,0.0011274173157289624,0.9919743537902832,0.9936937093734741,0.997036337852478,0.9997092485427856,0.9999914169311523,0.9999960064888,0.9999996423721313,0.9993067383766174,0.0011274173157289624,0.9919743537902832,0.9936937093734741,0.997036337852478,0.9997092485427856,0.9999914169311523,0.9999960064888,0.9999996423721313,0.0006932486430741847,0.0011274173157289624,3.5762786865234375e-07,3.993511199951172e-06,8.58306884765625e-06,0.00029075145721435547,0.0029636635445058346,0.006306319031864405,0.008025646209716797,0.0006932486430741847,0.0011274173157289624,3.5762786865234375e-07,3.993511199951172e-06,8.58306884765625e-06,0.00029075145721435547,0.0029636635445058346,0.006306319031864405,0.008025646209716797
