model,dataset,image,scale,psnr_y,ssim_y,rmse_y,edge_rmse,texture_rmse,flat_rmse,highpass_rmse,fft_low_power,fft_mid_power,fft_high_power
LTE-NoCell,bsd100,103070.png,x16,24.874911194545586,0.5601331321061755,0.057049841251092866,0.08556126803159714,0.09645380079746246,0.022959738969802856,0.08938338607549667,2.444182060744243e-07,2.00404872494682e-08,2.672233930286645e-09
LTE-FeaturePhase,bsd100,103070.png,x16,24.829839495139936,0.5597445561208768,0.05734664634229536,0.08635394275188446,0.09712118655443192,0.022396499291062355,0.0893792062997818,2.4815600269104264e-07,2.003647003612846e-08,2.67234175099795e-09
SC-INR-Fixed,bsd100,103070.png,x16,24.837256255510304,0.5601049181687099,0.057297699738869064,0.08654410392045975,0.09697648137807846,0.02263866923749447,0.08937279880046844,2.47560669432607e-07,2.0032391331576443e-08,2.6721713330941173e-09
SC-INR-Adaptive,bsd100,103070.png,x16,24.91105238207394,0.5627846354620768,0.05681295528336976,0.0855443999171257,0.09587415307760239,0.022308215498924255,0.08935710042715073,2.415125203781814e-07,2.0029632153453842e-08,2.6720025952288713e-09
Bicubic,bsd100,103070.png,x30,21.74344218455144,0.43940068765715695,0.08181404979587907,0.11203816533088684,0.1267431080341339,0.0500052273273468,0.09828978776931763,7.749884537518095e-07,2.9202375012162056e-08,4.262755849869305e-09
LIIF,bsd100,103070.png,x30,22.259212606156083,0.46145521478974827,0.07709733562245293,0.11030436307191849,0.12446469813585281,0.04149506986141205,0.0982530266046524,6.698266039517893e-07,2.9140756506878228e-08,4.25268396162987e-09
LIIF-EQ,bsd100,103070.png,x30,22.330749613557416,0.4648365081224753,0.07646496944490237,0.10952017456293106,0.12331593781709671,0.04195021837949753,0.098234161734581,6.562495073695834e-07,2.9126822519979884e-08,4.249005454551423e-09
LTE,bsd100,103070.png,x30,22.2396681082304,0.46080228589118083,0.07727101101342343,0.11160940676927567,0.1256963461637497,0.04118878394365311,0.09826353192329407,6.734413209803056e-07,2.9173917017439876e-08,4.254056672482547e-09
LTE-EQ,bsd100,103070.png,x30,22.248489820092235,0.4592310629620095,0.07719257154676312,0.11017860472202301,0.12437623739242554,0.04271722584962845,0.09824468195438385,6.717970126986638e-07,2.9160123158204334e-08,4.254058493409675e-09
LTE-NoCell,bsd100,103070.png,x30,22.30788924661086,0.46396265620005944,0.07666648243356335,0.10892657935619354,0.12334223836660385,0.04315422847867012,0.09825433045625687,6.603139531607239e-07,2.9177495928059182e-08,4.255195020302203e-09
LTE-FeaturePhase,bsd100,103070.png,x30,22.3241064768983,0.4625869524441463,0.07652347370456464,0.10847337543964386,0.12260175496339798,0.043434932827949524,0.09824585914611816,6.573044354560456e-07,2.9163159319205153e-08,4.253950267928813e-09
SC-INR-Fixed,bsd100,103070.png,x30,22.273043620286117,0.46059041594388983,0.07697466703671532,0.11005324125289917,0.12414012849330902,0.04285436496138573,0.09825639426708221,6.670804075084886e-07,2.9157130035948382e-08,4.254106652037379e-09
SC-INR-Adaptive,bsd100,103070.png,x30,22.32150708108999,0.4623186741045238,0.0765463780439371,0.10893626511096954,0.12311948835849762,0.042600348591804504,0.09826213121414185,6.578572511866465e-07,2.9154974753641944e-08,4.251355312146293e-09
Bicubic,bsd100,105025.png,x4,25.477633962993075,0.7486532128557165,0.05322532253411226,0.08182933926582336,0.08929086476564407,0.0050675757229328156,0.14243315160274506,4.499689378974238e-08,3.8907631059881555e-08,6.2343578073936006e-09
LIIF,bsd100,105025.png,x4,26.232993053730116,0.7951246770262209,0.048792194020857264,0.07476071268320084,0.07897145301103592,0.004750881344079971,0.1404651403427124,1.9720911462467244e-08,3.4897589359726155e-08,6.19478231975275e-09
LIIF-EQ,bsd100,105025.png,x4,26.25666111299011,0.7966644893561532,0.048659421830102405,0.07462381571531296,0.0788722038269043,0.00475141080096364,0.14041854441165924,1.8876121339679398e-08,3.4820915033465405e-08,6.1882066500661855e-09
LTE,bsd100,105025.png,x4,26.23720342365519,0.795185993897624,0.048768548382658025,0.07466351240873337,0.07891196012496948,0.004717038478702307,0.1403331309556961,1.9869397300171518e-08,3.48416606889293e-08,6.180806350657337e-09
LTE-EQ,bsd100,105025.png,x4,26.230976004451154,0.7943689479779603,0.04880352592719439,0.07481194287538528,0.07915572077035904,0.004753415007144213,0.14044629037380219,1.943355028708771e-08,3.500137749222949e-08,6.18703205575661e-09
LTE-NoCell,bsd100,105025.png,x4,26.216705948667244,0.7934203014626899,0.04888377118264173,0.07486395537853241,0.07928025722503662,0.004792375955730677,0.14074517786502838,1.968270434324586e-08,3.5061763950946017e-08,6.2140894670365025e-09
LTE-FeaturePhase,bsd100,105025.png,x4,26.233543127615278,0.7941030114513843,0.04878910412874424,0.07472112029790878,0.07910870760679245,0.0047838687896728516,0.1405581831932068,1.9411672829741815e-08,3.4955728923712323e-08,6.197315867148533e-09
SC-INR-Fixed,bsd100,105025.png,x4,26.237425358959044,0.7950427434354091,0.04876730230139524,0.07464137673377991,0.07886195927858353,0.00473868427798152,0.14035676419734955,2.0145078984667653e-08,3.476640001560877e-08,6.186201290569969e-09
SC-INR-Adaptive,bsd100,105025.png,x4,26.242075001962316,0.7951846064495673,0.048741203666103,0.07462271302938461,0.07887555658817291,0.004742778372019529,0.140423983335495,1.974882060257557e-08,3.479430631303827e-08,6.1894116731066615e-09
Bicubic,bsd100,105025.png,x8,23.49746812322946,0.5899011203114188,0.06685387635960487,0.09833008795976639,0.11291799694299698,0.009435421787202358,0.14446015655994415,2.047492294472973e-07,4.1719880705910244e-08,6.647148859524345e-09
LIIF,bsd100,105025.png,x8,24.01559345443745,0.6379349966167838,0.06298256264092178,0.09436768293380737,0.10472652316093445,0.007462205830961466,0.14426495134830475,1.547783062663726e-07,4.164630461792086e-08,6.640041246181165e-09
LIIF-EQ,bsd100,105025.png,x8,24.028919576725478,0.6385205076705666,0.06288600721050902,0.09430231153964996,0.10461346805095673,0.007483669091016054,0.14432978630065918,1.53504945121103e-07,4.164985681607586e-08,6.644631845492728e-09
LTE,bsd100,105025.png,x8,24.00574935902818,0.6365226224751201,0.06305398397534118,0.09442604333162308,0.10514471679925919,0.0075274924747645855,0.14427660405635834,1.5592547953632766e-07,4.15899238498362e-08,6.640625359853393e-09
LTE-EQ,bsd100,105025.png,x8,24.010560405696005,0.6357257957602915,0.06301906853495744,0.09435411542654037,0.10513637214899063,0.0076099056750535965,0.14427170157432556,1.555602299746232e-07,4.15764820166192e-08,6.638773761477608e-09
LTE-NoCell,bsd100,105025.png,x8,24.016690717905497,0.6366040005353606,0.0629746067373775,0.09419813007116318,0.10499537736177444,0.0076021295972168446,0.14427979290485382,1.550573024533977e-07,4.156378119108774e-08,6.638549957388829e-09
LTE-FeaturePhase,bsd100,105025.png,x8,24.008708745883077,0.6364275940276962,0.06303250438555968,0.09428559988737106,0.10505504161119461,0.007535622455179691,0.1442706286907196,1.5584053486779262e-07,4.155229221340423e-08,6.638409550212136e-09
SC-INR-Fixed,bsd100,105025.png,x8,24.00946672617978,0.6377750592120267,0.06302700404952467,0.09443335980176926,0.10495613515377045,0.007518719416111708,0.14427542686462402,1.5550514749563158e-07,4.161083785767278e-08,6.639085355695167e-09
SC-INR-Adaptive,bsd100,105025.png,x8,23.993801567477515,0.6367453610043503,0.0631407769535769,0.0946928858757019,0.10523944348096848,0.007500200532376766,0.144281268119812,1.568610003612567e-07,4.162496029975257e-08,6.641343035053095e-09
Bicubic,bsd100,105025.png,x16,21.608993961456527,0.44136596095528785,0.08309029520208143,0.1127985492348671,0.13226644694805145,0.024584582075476646,0.14636172354221344,4.853123286648801e-07,4.640800115808951e-08,7.490678729259669e-09
LIIF,bsd100,105025.png,x16,22.276669244572687,0.49279698085215146,0.07694254332854195,0.11044439673423767,0.12589360773563385,0.017714926972985268,0.14634309709072113,3.772701000282887e-07,4.646468343463152e-08,7.487473790255169e-09
LIIF-EQ,bsd100,105025.png,x16,22.247705552698775,0.49019705026005234,0.07719954174240358,0.110460065305233,0.12589417397975922,0.018704233691096306,0.14638717472553253,3.812685161212185e-07,4.654285443953247e-08,7.486970311584926e-09
LTE,bsd100,105025.png,x16,22.297792639626515,0.4932172062177741,0.07675565250648117,0.11000287532806396,0.12595607340335846,0.016888327896595,0.14631998538970947,3.745994407829352e-07,4.6362043441337305e-08,7.485019059665161e-09
LTE-EQ,bsd100,105025.png,x16,22.282370919710466,0.49144755572890886,0.07689205253855734,0.10951918363571167,0.1258951723575592,0.017464036121964455,0.14631879329681396,3.769039493085909e-07,4.635971243653469e-08,7.485312970482536e-09
LTE-NoCell,bsd100,105025.png,x16,22.29808889028057,0.49191640409019255,0.07675303463710567,0.10940144956111908,0.1256292760372162,0.01818923093378544,0.14632801711559296,3.7454099419037714e-07,4.636383286786891e-08,7.485759560590741e-09
LTE-FeaturePhase,bsd100,105025.png,x16,22.34453346318286,0.49479919271365136,0.07634372155528216,0.10903831571340561,0.12519066035747528,0.017908375710248947,0.1463172733783722,3.676265779187931e-07,4.6379086704535234e-08,7.483384531540221e-09
SC-INR-Fixed,bsd100,105025.png,x16,22.258386940541023,0.49183908673756604,0.07710466470989576,0.11054130643606186,0.12612996995449066,0.017741702497005463,0.14635920524597168,3.8017285333181967e-07,4.642821799358897e-08,7.487037160627658e-09
SC-INR-Adaptive,bsd100,105025.png,x16,22.21383553234371,0.4893973503040937,0.07750116366139606,0.11071465164422989,0.12658154964447021,0.01778806373476982,0.1463577002286911,3.87027875046344e-07,4.6391296538492173e-08,7.490125290460442e-09
Bicubic,bsd100,105025.png,x30,19.77103320739231,0.3484132840788744,0.10267112946344857,0.12434558570384979,0.14456407725811005,0.05396739020943642,0.14479577541351318,1.1454983092817473e-06,5.7202401106587705e-08,9.578794279510321e-09
LIIF,bsd100,105025.png,x30,20.343988363591784,0.38933891419849465,0.09611708291869825,0.12629181146621704,0.14623504877090454,0.038150765001773834,0.1447976976633072,9.621625723424413e-07,5.718662095523683e-08,9.576638608511785e-09
LIIF-EQ,bsd100,105025.png,x30,20.443821154714218,0.3943195738476537,0.09501866892063632,0.12497323006391525,0.14499570429325104,0.03696928173303604,0.1448027789592743,9.325459414214478e-07,5.719193440512999e-08,9.580704841635534e-09
LTE,bsd100,105025.png,x30,20.42608974174579,0.3887803740226887,0.09521283856750266,0.12388566881418228,0.14416459202766418,0.03841076418757439,0.14479227364063263,9.37788733466079e-07,5.71900462833611e-08,9.57680055853246e-09
LTE-EQ,bsd100,105025.png,x30,20.385327013015022,0.38542564172791816,0.09566072088988772,0.12404601275920868,0.1441987305879593,0.03863821178674698,0.1447894424200058,9.497956794971014e-07,5.7194945068060106e-08,9.57758643963101e-09
LTE-NoCell,bsd100,105025.png,x30,20.367838945449343,0.3847188650922192,0.09585351707666342,0.12376665323972702,0.14397385716438293,0.03998479247093201,0.14478231966495514,9.551977460315444e-07,5.715782569358498e-08,9.573181841325322e-09
LTE-FeaturePhase,bsd100,105025.png,x30,20.407415202019944,0.386026676297208,0.09541776503773364,0.12323153018951416,0.1432315856218338,0.03914748877286911,0.14478084444999695,9.434415651526317e-07,5.716337001765588e-08,9.57288655450445e-09
SC-INR-Fixed,bsd100,105025.png,x30,20.393883615813944,0.391487060519088,0.09556653045172216,0.1247698962688446,0.14471445977687836,0.037205927073955536,0.14478810131549835,9.473707007099927e-07,5.717711871128996e-08,9.573978420629228e-09
SC-INR-Adaptive,bsd100,105025.png,x30,20.432303880089137,0.3911438540861612,0.09514474489160094,0.1242322251200676,0.1441481113433838,0.037264447659254074,0.14478924870491028,9.360614090641151e-07,5.7171653488227054e-08,9.574992987635547e-09
Bicubic,bsd100,106024.png,x4,31.50246131709528,0.8952318830864333,0.026599711980116927,0.05144035443663597,0.054075464606285095,0.0035227301996201277,0.06153782829642296,1.5508388088526716e-08,9.537990003222288e-09,1.1579013084519358e-09
LIIF,bsd100,106024.png,x4,34.02875772697834,0.9199255797701764,0.019886672131549876,0.03701537847518921,0.03778356313705444,0.00303641683422029,0.05437428131699562,3.5313690779876483e-09,5.817403868289558e-09,9.894260802937075e-10
LIIF-EQ,bsd100,106024.png,x4,34.22682986719578,0.9210801386944006,0.01943831012154379,0.03597831353545189,0.03661970794200897,0.0030216535087674856,0.05339907482266426,3.420485183524454e-09,5.536572364583269e-09,9.509248601426692e-10
LTE,bsd100,106024.png,x4,34.07613808227054,0.9201752354285267,0.019778488352186086,0.0367281548678875,0.03750438988208771,0.003038378432393074,0.053959961980581284,3.527917946772521e-09,5.7619675436717856e-09,9.707597762241045e-10
LTE-EQ,bsd100,106024.png,x4,34.13410698206909,0.9204709906391514,0.019646927877946276,0.03648732230067253,0.03716818243265152,0.0030486383475363255,0.053845666348934174,3.4612138069362505e-09,5.668067825764034e-09,9.691131513305022e-10
LTE-NoCell,bsd100,106024.png,x4,33.8828067836305,0.9191304451347915,0.02022365559991073,0.03784135356545448,0.038638193160295486,0.003046522382646799,0.055981989949941635,3.6324855633452175e-09,5.937447304283765e-09,1.0657108980313595e-09
LTE-FeaturePhase,bsd100,106024.png,x4,33.915099808270305,0.9191970964263846,0.020148606238309424,0.03768401965498924,0.03843213990330696,0.0030439028050750494,0.05567219480872154,3.516986489049736e-09,5.921675856176086e-09,1.0535944307895354e-09
SC-INR-Fixed,bsd100,106024.png,x4,34.115604913985784,0.9202867699350475,0.01968882297998041,0.03659006208181381,0.037239186465740204,0.003038643626496196,0.05384387448430061,3.6528676863173637e-09,5.661647135852845e-09,9.685528446168426e-10
SC-INR-Adaptive,bsd100,106024.png,x4,34.08121255543645,0.9199904019396405,0.01976693673219783,0.03676879033446312,0.037473827600479126,0.0030436310917139053,0.054119404405355453,3.546733428919044e-09,5.731180977818555e-09,9.79271929958103e-10
Bicubic,bsd100,106024.png,x8,28.767294868075503,0.8206519824658147,0.036444773593364975,0.06624405086040497,0.07420149445533752,0.005982787348330021,0.062067702412605286,7.721993767857732e-08,1.0222784277926926e-08,1.2031507294417737e-09
LIIF,bsd100,106024.png,x8,30.542436825544943,0.8553308111027943,0.029708324480405158,0.05632800981402397,0.05980987846851349,0.004358938429504633,0.0605861134827137,3.858461388308195e-08,8.884199660741528e-09,1.1952391677376901e-09
LIIF-EQ,bsd100,106024.png,x8,30.660359017950924,0.8567826757575177,0.029307721037685617,0.055428747087717056,0.058941956609487534,0.004412968643009663,0.06018749251961708,3.7295563241053e-08,8.655388695984172e-09,1.1879295921550916e-09
LTE,bsd100,106024.png,x8,30.66107277069446,0.8556841827521001,0.029305312809200398,0.0552278608083725,0.05874147638678551,0.0040036896243691444,0.06000050529837608,3.749466907569431e-08,8.614938430913685e-09,1.1840620368953543e-09
LTE-EQ,bsd100,106024.png,x8,30.591371918183505,0.8560661468526857,0.029541422510103527,0.055913399904966354,0.059484951198101044,0.004407382104545832,0.060570333153009415,3.742523841094422e-08,8.921886945304193e-09,1.1953817816506413e-09
LTE-NoCell,bsd100,106024.png,x8,30.430418562737,0.854397034720253,0.030093941462384068,0.05705638602375984,0.060668427497148514,0.004349484574049711,0.06144839897751808,3.764894735534015e-08,9.596825386891492e-09,1.2046141892511353e-09
LTE-FeaturePhase,bsd100,106024.png,x8,30.35047061676267,0.8532602521839233,0.03037221525488906,0.057524263858795166,0.06129155680537224,0.004478136543184519,0.06143300607800484,3.936530113385223e-08,9.589156468068354e-09,1.2050186995957126e-09
SC-INR-Fixed,bsd100,106024.png,x8,30.649708761962124,0.8570844332643824,0.029343678917153806,0.055450595915317535,0.058898866176605225,0.004023130517452955,0.06028272956609726,3.7028727500444855e-08,8.757984457300692e-09,1.1905202999912824e-09
SC-INR-Adaptive,bsd100,106024.png,x8,30.660728683078318,0.8564408307990163,0.029306473748997725,0.055468812584877014,0.05885361135005951,0.004387474153190851,0.06042247638106346,3.685556753728158e-08,8.733115320685999e-09,1.1979956717907329e-09
Bicubic,bsd100,106024.png,x16,25.653353443919595,0.7213310872582264,0.05215936887302926,0.0802273228764534,0.09384098649024963,0.019810892641544342,0.06206614151597023,2.359309738639804e-07,1.1451304188416947e-08,1.3051419878166844e-09
LIIF,bsd100,106024.png,x16,27.656696924791472,0.7773957861513386,0.04141571407977395,0.07395289093255997,0.08026457577943802,0.009221025742590427,0.061954792588949203,1.2591679261673902e-07,1.1423296652829621e-08,1.3010644793953996e-09
LIIF-EQ,bsd100,106024.png,x16,27.859563217143794,0.7771584434539841,0.040459623690836215,0.0719374343752861,0.07777886837720871,0.009345063008368015,0.06181562691926956,1.1790234179401059e-07,1.1296805228169407e-08,1.3007939247516988e-09
LTE,bsd100,106024.png,x16,27.668775457277036,0.7750422550194637,0.041358161725989544,0.07317126542329788,0.07985327392816544,0.00930044986307621,0.061866890639066696,1.2571168308005975e-07,1.1353244812649796e-08,1.300396241688917e-09
LTE-EQ,bsd100,106024.png,x16,27.63860827009903,0.7748561322224586,0.04150205355604293,0.07328686863183975,0.08034241199493408,0.009404695592820644,0.06189456582069397,1.2694041375292146e-07,1.1372529014882047e-08,1.29950418029676e-09
LTE-NoCell,bsd100,106024.png,x16,27.651486095313878,0.7766682967262288,0.04144056760428582,0.07360155135393143,0.08042953908443451,0.009237750433385372,0.06193360313773155,1.261869263742278e-07,1.141456630257298e-08,1.300408579409121e-09
LTE-FeaturePhase,bsd100,106024.png,x16,27.59848259428128,0.7748169936075265,0.04169422159917504,0.07341629266738892,0.08091124892234802,0.00947099830955267,0.06196803227066994,1.2840300156481916e-07,1.1436057127397316e-08,1.3003441093675468e-09
SC-INR-Fixed,bsd100,106024.png,x16,27.73578505160177,0.7775628067985066,0.04104032085215303,0.07313992828130722,0.07961716502904892,0.00923817977309227,0.06185707449913025,1.2274907370754177e-07,1.1376225022099248e-08,1.2992973722143324e-09
SC-INR-Adaptive,bsd100,106024.png,x16,27.75915602770652,0.7788740522003009,0.04093004278428165,0.07312578707933426,0.07959618419408798,0.008651969954371452,0.061944201588630676,1.2146137167857279e-07,1.1437958741987524e-08,1.301925531486456e-09
Bicubic,bsd100,106024.png,x30,22.155526776061848,0.6703591496355982,0.07802318256344545,0.101775623857975,0.11885121464729309,0.05495794117450714,0.05601755157113075,7.855734038699959e-07,1.3500836162793671e-08,1.2952087087729751e-09
LIIF,bsd100,106024.png,x30,24.014306868468445,0.7017863492532745,0.06299189254107866,0.09584265202283859,0.10611388832330704,0.028622396290302277,0.055918700993061066,4.875682705414707e-07,1.3429893821907056e-08,1.2845218085139258e-09
LIIF-EQ,bsd100,106024.png,x30,24.27136500408134,0.7088007430957732,0.06115496892055119,0.09280727058649063,0.10401452332735062,0.02930598333477974,0.05590302497148514,4.555225422500431e-07,1.3419951383536356e-08,1.2827029126143344e-09
LTE,bsd100,106024.png,x30,23.907625762107358,0.710505820669527,0.0637703369755689,0.0959492176771164,0.108332060277462,0.030796321108937263,0.055929701775312424,5.015276244469409e-07,1.3423574802235338e-08,1.2800784435017277e-09
LTE-EQ,bsd100,106024.png,x30,23.65843913923214,0.711374552638453,0.06562631866855909,0.0948464423418045,0.10960277915000916,0.03519285470247269,0.055923428386449814,5.353286284641931e-07,1.342115943221169e-08,1.2824304317903569e-09
LTE-NoCell,bsd100,106024.png,x30,24.073917861113053,0.7138302296672191,0.06256106120783565,0.09314202517271042,0.10621681809425354,0.031382787972688675,0.05591016262769699,4.800594338333682e-07,1.341490683199023e-08,1.2799675971427616e-09
LTE-FeaturePhase,bsd100,106024.png,x30,24.129774490038226,0.7123360707369373,0.06216003860256818,0.0933399647474289,0.10589000582695007,0.0295335091650486,0.05593251436948776,4.7282875941830503e-07,1.3451050993890453e-08,1.2831817697386528e-09
SC-INR-Fixed,bsd100,106024.png,x30,24.203511953778065,0.7122211708632529,0.06163457452489541,0.09445913881063461,0.10556656122207642,0.027267858386039734,0.05591513589024544,4.6378118348617896e-07,1.3430939573585076e-08,1.2807915668913554e-09
SC-INR-Adaptive,bsd100,106024.png,x30,24.440135282095934,0.7181822561967871,0.0599781734626106,0.09221979230642319,0.1031084805727005,0.027009248733520508,0.05592574551701546,4.35347458039089e-07,1.3438186653509526e-08,1.285571190410876e-09
Bicubic,bsd100,108005.png,x4,24.860830652536734,0.7361276919327256,0.057142398740721106,0.09514778107404709,0.10473126918077469,0.015350356698036194,0.12440454959869385,7.924912949764957e-08,4.4905407276550505e-08,4.007416035503077e-09
LIIF,bsd100,108005.png,x4,26.359036486542312,0.8136365909037009,0.048089269023736496,0.08146654814481735,0.08498255163431168,0.013924811035394669,0.12021656334400177,2.678370125633601e-08,3.620908326729741e-08,3.961815282877245e-09
LIIF-EQ,bsd100,108005.png,x4,26.34358236603209,0.8143446494355084,0.048174906640668806,0.08169272541999817,0.0850895568728447,0.013974281027913094,0.1206418052315712,2.6140542123587145e-08,3.6495693871161306e-08,3.980409672567679e-09
LTE,bsd100,108005.png,x4,26.27572335749941,0.8121268422252675,0.048552749887445,0.08242465555667877,0.08598290383815765,0.01392175629734993,0.12065960466861725,2.846987779081131e-08,3.6796558890202385e-08,3.9624985970533265e-09
LTE-EQ,bsd100,108005.png,x4,26.292874899125252,0.8110884247737254,0.04845697007796191,0.08213017135858536,0.08559026569128036,0.013967016711831093,0.12066332250833511,2.7706055103371707e-08,3.676124586256348e-08,3.965756400985961e-09
LTE-NoCell,bsd100,108005.png,x4,26.325156749332535,0.811710527776842,0.048277209866718754,0.08134165406227112,0.08542926609516144,0.013935144990682602,0.12070667743682861,2.5817142114428795e-08,3.676651200522641e-08,3.988238355762804e-09
LTE-FeaturePhase,bsd100,108005.png,x4,26.327516235452876,0.8118277674133222,0.0482640973427004,0.08147921413183212,0.08537767082452774,0.013930688612163067,0.12031014263629913,2.661170869898008e-08,3.6612672974616755e-08,3.961478305741188e-09
SC-INR-Fixed,bsd100,108005.png,x4,26.29153280913886,0.8118971994245548,0.048464457927978155,0.08211219310760498,0.08559775352478027,0.013928924687206745,0.12088102102279663,2.7677267577395777e-08,3.673615541158529e-08,3.989883584998152e-09
SC-INR-Adaptive,bsd100,108005.png,x4,26.323829803322305,0.8128315184196436,0.0482845857541943,0.08181416243314743,0.0855523943901062,0.013853976503014565,0.12050969898700714,2.7695295856669855e-08,3.63925481078487e-08,3.971149571070178e-09
Bicubic,bsd100,108005.png,x8,22.113984117711837,0.4871968169223586,0.07839724372540302,0.11924703419208527,0.14062578976154327,0.02450558729469776,0.12794846296310425,3.5722213588437676e-07,4.9780067221451203e-08,4.313976256704943e-09
LIIF,bsd100,108005.png,x8,22.785670331312943,0.5674259815245477,0.07256320948956231,0.11502078920602798,0.13026908040046692,0.02188044972717762,0.12769147753715515,2.707681317594577e-07,4.937630798792195e-08,4.31495815689209e-09
LIIF-EQ,bsd100,108005.png,x8,22.84971193969701,0.5708626001657362,0.07203016390467809,0.11421006917953491,0.1288539469242096,0.022006142884492874,0.12758734822273254,2.633871745512006e-07,4.9310770037426684e-08,4.309184916060002e-09
