dataset,image,x,y,crop_size,texture_score,oracle_change_rmse_y,sc_tracking_rmse_y,lte_tracking_rmse_y,nosinc_tracking_rmse_y,liif_tracking_rmse_y,phasez_tracking_rmse_y,sc_oracle_rmse_y,lte_oracle_rmse_y,nosinc_oracle_rmse_y,sc_delta_oracle_corr_y,lte_delta_oracle_corr_y,nosinc_delta_oracle_corr_y,adv_lte_tracking,adv_nosinc_tracking,adv_liif_tracking,adv_phasez_tracking,adv_lte_oracle,adv_nosinc_oracle,selection_score,passes_gate
urban100,img_001.png,192,0,64,0.39832707,0.10101154,0.09409513,0.09501752,0.10101154,nan,0.10101154,0.03565615,0.03908366,0.04217726,0.37166063,0.35857538,nan,0.00092239,0.00691641,nan,0.00691641,0.00342751,0.00652111,nan,1
