model,dataset,image,lr_scale,observation_scale,frequency_bin,n_values,use_sinc_response,omega_mag_mean,omega_mag_std,omega_mag_min,omega_mag_q05,omega_mag_q50,omega_mag_q95,omega_mag_max,coef_pair_mag_mean,coef_pair_mag_std,coef_pair_mag_min,coef_pair_mag_q05,coef_pair_mag_q50,coef_pair_mag_q95,coef_pair_mag_max,response_mean,response_std,response_min,response_q05,response_q50,response_q95,response_max,response_abs_mean,response_abs_std,response_abs_min,response_abs_q05,response_abs_q50,response_abs_q95,response_abs_max,active_response_mean,active_response_std,active_response_min,active_response_q05,active_response_q50,active_response_q95,active_response_max,active_response_abs_mean,active_response_abs_std,active_response_abs_min,active_response_abs_q05,active_response_abs_q50,active_response_abs_q95,active_response_abs_max,effective_pair_mag_mean,effective_pair_mag_std,effective_pair_mag_min,effective_pair_mag_q05,effective_pair_mag_q50,effective_pair_mag_q95,effective_pair_mag_max,response_neg_frac,active_response_neg_frac,effective_over_coef_mag_mean,effective_energy_ratio
SC-INR,bsd100,102061.png,x4,x4,mid,43690,True,0.3142664134502411,0.08622286468744278,0.16351866722106934,0.180883526802063,0.3071663975715637,0.47053956985473633,0.4925001561641693,0.2182120680809021,0.19082368910312653,0.00015825916489120573,0.03301745280623436,0.16301992535591125,0.5791317224502563,2.069460391998291,0.9891338348388672,0.005786030553281307,0.9752501249313354,0.9774132966995239,0.9903323650360107,0.9966400265693665,0.9972538948059082,0.9891338348388672,0.005786030553281307,0.9752501249313354,0.9774132966995239,0.9903323650360107,0.9966400265693665,0.9972538948059082,0.9891338348388672,0.005786030553281307,0.9752501249313354,0.9774132966995239,0.9903323650360107,0.9966400265693665,0.9972538948059082,0.9891338348388672,0.005786030553281307,0.9752501249313354,0.9774132966995239,0.9903323650360107,0.9966400265693665,0.9972538948059082,0.21578282117843628,0.18856728076934814,0.00015746407734695822,0.0326242595911026,0.16121745109558105,0.5726478695869446,2.037205696105957,0.0,0.0,0.9891338348388672,0.9772659540176392
SC-INR,bsd100,102061.png,x4,x4,high,43691,True,0.9705787301063538,0.4091816842556,0.49250420928001404,0.5125399827957153,0.8796148896217346,1.76358962059021,2.080761671066284,0.2646348476409912,0.3416583240032196,0.0004905376117676497,0.028350479900836945,0.15773625671863556,0.8307032585144043,4.222527503967285,0.8927211165428162,0.08392347395420074,0.6229708194732666,0.7145198583602905,0.9226314425468445,0.9732365608215332,0.9753095507621765,0.8927211165428162,0.08392347395420074,0.6229708194732666,0.7145198583602905,0.9226314425468445,0.9732365608215332,0.9753095507621765,0.8927211165428162,0.08392347395420074,0.6229708194732666,0.7145198583602905,0.9226314425468445,0.9732365608215332,0.9753095507621765,0.8927211165428162,0.08392347395420074,0.6229708194732666,0.7145198583602905,0.9226314425468445,0.9732365608215332,0.9753095507621765,0.23471230268478394,0.2980654537677765,0.00037858690484426916,0.024265937507152557,0.14235210418701172,0.7291188836097717,3.735621452331543,0.0,0.0,0.8927211165428162,0.7706754207611084
SC-INR,bsd100,102061.png,x4,x8,all,131072,True,0.44841596484184265,0.45383551716804504,0.00018225690291728824,0.01622428558766842,0.3071663975715637,1.4103120565414429,2.080761671066284,0.269375741481781,0.27267616987228394,0.00015825916489120573,0.0350656732916832,0.1874454766511917,0.7739478349685669,4.222527503967285,0.98968505859375,0.01823432929813862,0.8935520648956299,0.9496588110923767,0.9975768327713013,0.9999932050704956,1.0,0.98968505859375,0.01823432929813862,0.8935520648956299,0.9496588110923767,0.9975768327713013,0.9999932050704956,1.0,0.98968505859375,0.01823432929813862,0.8935520648956299,0.9496588110923767,0.9975768327713013,0.9999932050704956,1.0,0.98968505859375,0.01823432929813862,0.8935520648956299,0.9496588110923767,0.9975768327713013,0.9999932050704956,1.0,0.26655516028404236,0.2677837312221527,0.00015806012379471213,0.03442192077636719,0.1858428567647934,0.7650962471961975,4.09747838973999,0.0,0.0,0.9896849989891052,0.9717128276824951
SC-INR,bsd100,102061.png,x4,x8,low,43691,True,0.06039968505501747,0.04272284358739853,0.00018225690291728824,0.008168408647179604,0.05018606036901474,0.14573241770267487,0.1635059416294098,0.32527920603752136,0.25327181816101074,0.0017035423079505563,0.05417940393090248,0.2481464445590973,0.860948383808136,1.9952747821807861,0.9998593926429749,0.0001711924996925518,0.9993129372596741,0.9994542002677917,0.9999352693557739,0.9999983310699463,1.0,0.9998593926429749,0.0001711924996925518,0.9993129372596741,0.9994542002677917,0.9999352693557739,0.9999983310699463,1.0,0.9998593926429749,0.0001711924996925518,0.9993129372596741,0.9994542002677917,0.9999352693557739,0.9999983310699463,1.0,0.9998593926429749,0.0001711924996925518,0.9993129372596741,0.9994542002677917,0.9999352693557739,0.9999983310699463,1.0,0.32524263858795166,0.2532576024532318,0.0017035154160112143,0.054161906242370605,0.2481015920639038,0.8608651161193848,1.995116114616394,0.0,0.0,0.9998593926429749,0.9998177886009216
SC-INR,bsd100,102061.png,x4,x8,mid,43690,True,0.3142664134502411,0.08622286468744278,0.16351866722106934,0.180883526802063,0.3071663975715637,0.47053956985473633,0.4925001561641693,0.2182120680809021,0.19082368910312653,0.00015825916489120573,0.03301745280623436,0.16301992535591125,0.5791317224502563,2.069460391998291,0.9972737431526184,0.0014558957191184163,0.9937776923179626,0.9943202137947083,0.9975768327713013,0.9991593956947327,0.9993129968643188,0.9972737431526184,0.0014558957191184163,0.9937776923179626,0.9943202137947083,0.9975768327713013,0.9991593956947327,0.9993129968643188,0.9972737431526184,0.0014558957191184163,0.9937776923179626,0.9943202137947083,0.9975768327713013,0.9991593956947327,0.9993129968643188,0.9972737431526184,0.0014558957191184163,0.9937776923179626,0.9943202137947083,0.9975768327713013,0.9991593956947327,0.9993129968643188,0.21760259568691254,0.190256267786026,0.00015806012379471213,0.03295036777853966,0.16256937384605408,0.577165424823761,2.061368465423584,0.0,0.0,0.9972737431526184,0.9942657947540283
SC-INR,bsd100,102061.png,x4,x8,high,43691,True,0.9705787301063538,0.4091816842556,0.49250420928001404,0.5125399827957153,0.8796148896217346,1.76358962059021,2.080761671066284,0.2646348476409912,0.3416583240032196,0.0004905376117676497,0.028350479900836945,0.15773625671863556,0.8307032585144043,4.222527503967285,0.9719221591949463,0.022774776443839073,0.8935520648956299,0.9223040342330933,0.9802500009536743,0.9932640790939331,0.9937811493873596,0.9719221591949463,0.022774776443839073,0.8935520648956299,0.9223040342330933,0.9802500009536743,0.9932640790939331,0.9937811493873596,0.9719221591949463,0.022774776443839073,0.8935520648956299,0.9223040342330933,0.9802500009536743,0.9932640790939331,0.9937811493873596,0.9719221591949463,0.022774776443839073,0.8935520648956299,0.9223040342330933,0.9802500009536743,0.9932640790939331,0.9937811493873596,0.25681909918785095,0.32992637157440186,0.00046095516881905496,0.027317317202687263,0.15391238033771515,0.8049249649047852,4.09747838973999,0.0,0.0,0.9719221591949463,0.9359902739524841
SC-INR,bsd100,102061.png,x4,x16,all,131072,True,0.44841596484184265,0.45383551716804504,0.00018225690291728824,0.01622428558766842,0.3071663975715637,1.4103120565414429,2.080761671066284,0.269375741481781,0.27267616987228394,0.00015825916489120573,0.0350656732916832,0.1874454766511917,0.7739478349685669,4.222527503967285,0.997393786907196,0.004634534008800983,0.9724875092506409,0.9872687458992004,0.9993938207626343,0.9999983310699463,1.0,0.997393786907196,0.004634534008800983,0.9724875092506409,0.9872687458992004,0.9993938207626343,0.9999983310699463,1.0,0.997393786907196,0.004634534008800983,0.9724875092506409,0.9872687458992004,0.9993938207626343,0.9999983310699463,1.0,0.997393786907196,0.004634534008800983,0.9724875092506409,0.9872687458992004,0.9993938207626343,0.9999983310699463,1.0,0.26866334676742554,0.2714182436466217,0.0001582093973411247,0.03491479903459549,0.18700122833251953,0.772372841835022,4.191053867340088,0.0,0.0,0.997393786907196,0.9927321672439575
SC-INR,bsd100,102061.png,x4,x16,low,43691,True,0.06039968505501747,0.04272284358739853,0.00018225690291728824,0.008168408647179604,0.05018606036901474,0.14573241770267487,0.1635059416294098,0.32527920603752136,0.25327181816101074,0.0017035423079505563,0.05417940393090248,0.2481464445590973,0.860948383808136,1.9952747821807861,0.9999648928642273,4.280612483853474e-05,0.9998282194137573,0.9998635053634644,0.9999838471412659,0.9999995827674866,1.0,0.9999648928642273,4.280612483853474e-05,0.9998282194137573,0.9998635053634644,0.9999838471412659,0.9999995827674866,1.0,0.9999648928642273,4.280612483853474e-05,0.9998282194137573,0.9998635053634644,0.9999838471412659,0.9999995827674866,1.0,0.9999648928642273,4.280612483853474e-05,0.9998282194137573,0.9998635053634644,0.9999838471412659,0.9999995827674866,1.0,0.32527005672454834,0.2532682716846466,0.0017035355558618903,0.054174914956092834,0.24813750386238098,0.8609275817871094,1.9952350854873657,0.0,0.0,0.9999648928642273,0.9999545216560364
SC-INR,bsd100,102061.png,x4,x16,mid,43690,True,0.3142664134502411,0.08622286468744278,0.16351866722106934,0.180883526802063,0.3071663975715637,0.47053956985473633,0.4925001561641693,0.2182120680809021,0.19082368910312653,0.00015825916489120573,0.03301745280623436,0.16301992535591125,0.5791317224502563,2.069460391998291,0.9993178248405457,0.00036456191446632147,0.9984423518180847,0.9985780119895935,0.9993938207626343,0.9997897744178772,0.9998282194137573,0.9993178248405457,0.00036456191446632147,0.9984423518180847,0.9985780119895935,0.9993938207626343,0.9997897744178772,0.9998282194137573,0.9993178248405457,0.00036456191446632147,0.9984423518180847,0.9985780119895935,0.9993938207626343,0.9997897744178772,0.9998282194137573,0.9993178248405457,0.00036456191446632147,0.9984423518180847,0.9985780119895935,0.9993938207626343,0.9997897744178772,0.9998282194137573,0.21805956959724426,0.19068162143230438,0.0001582093973411247,0.03300073742866516,0.16290520131587982,0.578545331954956,2.0674359798431396,0.0,0.0,0.9993178248405457,0.9985631704330444
SC-INR,bsd100,102061.png,x4,x16,high,43691,True,0.9705787301063538,0.4091816842556,0.49250420928001404,0.5125399827957153,0.8796148896217346,1.76358962059021,2.080761671066284,0.2646348476409912,0.3416583240032196,0.0004905376117676497,0.028350479900836945,0.15773625671863556,0.8307032585144043,4.222527503967285,0.9928988218307495,0.005812392570078373,0.9724875092506409,0.980158805847168,0.9950372576713562,0.9983130097389221,0.9984423518180847,0.9928988218307495,0.005812392570078373,0.9724875092506409,0.980158805847168,0.9950372576713562,0.9983130097389221,0.9984423518180847,0.9928988218307495,0.005812392570078373,0.9724875092506409,0.980158805847168,0.9950372576713562,0.9983130097389221,0.9984423518180847,0.9928988218307495,0.005812392570078373,0.9724875092506409,0.980158805847168,0.9950372576713562,0.9983130097389221,0.9984423518180847,0.2626592218875885,0.3386700451374054,0.0004830390098504722,0.028110593557357788,0.15676532685756683,0.82468581199646,4.191053867340088,0.0,0.0,0.9928988218307495,0.9835363626480103
SC-INR,bsd100,102061.png,x4,x30,all,131072,True,0.44841596484184265,0.45383551716804504,0.00018225690291728824,0.01622428558766842,0.3071663975715637,1.4103120565414429,2.080761671066284,0.269375741481781,0.27267616987228394,0.00015825916489120573,0.0350656732916832,0.1874454766511917,0.7739478349685669,4.222527503967285,0.9992567896842957,0.0013234904035925865,0.9921117424964905,0.9963687062263489,0.9998275637626648,0.9999995231628418,1.0,0.9992567896842957,0.0013234904035925865,0.9921117424964905,0.9963687062263489,0.9998275637626648,0.9999995231628418,1.0,0.9992567896842957,0.0013234904035925865,0.9921117424964905,0.9963687062263489,0.9998275637626648,0.9999995231628418,1.0,0.9992567896842957,0.0013234904035925865,0.9921117424964905,0.9963687062263489,0.9998275637626648,0.9999995231628418,1.0,0.2691726088523865,0.27231597900390625,0.0001582449913257733,0.03503324091434479,0.1873016357421875,0.773640513420105,4.213560581207275,0.0,0.0,0.9992567896842957,0.9979191422462463
SC-INR,bsd100,102061.png,x4,x30,low,43691,True,0.06039968505501747,0.04272284358739853,0.00018225690291728824,0.008168408647179604,0.05018606036901474,0.14573241770267487,0.1635059416294098,0.32527920603752136,0.25327181816101074,0.0017035423079505563,0.05417940393090248,0.2481464445590973,0.860948383808136,1.9952747821807861,0.9999901056289673,1.217797034769319e-05,0.9999510645866394,0.9999611973762512,0.9999954104423523,0.9999998807907104,1.0,0.9999901056289673,1.217797034769319e-05,0.9999510645866394,0.9999611973762512,0.9999954104423523,0.9999998807907104,1.0,0.9999901056289673,1.217797034769319e-05,0.9999510645866394,0.9999611973762512,0.9999954104423523,0.9999998807907104,1.0,0.9999901056289673,1.217797034769319e-05,0.9999510645866394,0.9999611973762512,0.9999954104423523,0.9999998807907104,1.0,0.32527661323547363,0.25327080488204956,0.0017035402124747634,0.05417882651090622,0.24813930690288544,0.8609424829483032,1.995263695716858,0.0,0.0,0.9999901056289673,0.9999871253967285
SC-INR,bsd100,102061.png,x4,x30,mid,43690,True,0.3142664134502411,0.08622286468744278,0.16351866722106934,0.180883526802063,0.3071663975715637,0.47053956985473633,0.4925001561641693,0.2182120680809021,0.19082368910312653,0.00015825916489120573,0.03301745280623436,0.16301992535591125,0.5791317224502563,2.069460391998291,0.9998059868812561,0.00010373981058364734,0.9995567202568054,0.9995954036712646,0.9998275637626648,0.9999401569366455,0.999951183795929,0.9998059868812561,0.00010373981058364734,0.9995567202568054,0.9995954036712646,0.9998275637626648,0.9999401569366455,0.999951183795929,0.9998059868812561,0.00010373981058364734,0.9995567202568054,0.9995954036712646,0.9998275637626648,0.9999401569366455,0.999951183795929,0.9998059868812561,0.00010373981058364734,0.9995567202568054,0.9995954036712646,0.9998275637626648,0.9999401569366455,0.999951183795929,0.2181686908006668,0.19078326225280762,0.0001582449913257733,0.03301254287362099,0.16298159956932068,0.5789584517478943,2.0688843727111816,0.0,0.0,0.9998058676719666,0.9995911717414856
SC-INR,bsd100,102061.png,x4,x30,high,43691,True,0.9705787301063538,0.4091816842556,0.49250420928001404,0.5125399827957153,0.8796148896217346,1.76358962059021,2.080761671066284,0.2646348476409912,0.3416583240032196,0.0004905376117676497,0.028350479900836945,0.15773625671863556,0.8307032585144043,4.222527503967285,0.9979745745658875,0.0016614709747955203,0.9921117424964905,0.9943269491195679,0.9985864758491516,0.999519944190979,0.9995567202568054,0.9979745745658875,0.0016614709747955203,0.9921117424964905,0.9943269491195679,0.9985864758491516,0.999519944190979,0.9995567202568054,0.9979745745658875,0.0016614709747955203,0.9921117424964905,0.9943269491195679,0.9985864758491516,0.999519944190979,0.9995567202568054,0.9979745745658875,0.0016614709747955203,0.9921117424964905,0.9943269491195679,0.9985864758491516,0.999519944190979,0.9995567202568054,0.26407137513160706,0.3408045172691345,0.000488397607114166,0.028286369517445564,0.15747159719467163,0.828900933265686,4.213560581207275,0.0,0.0,0.9979745745658875,0.995284914970398
SC-INR,urban100,img_001.png,x4,x2,all,131072,True,0.4581712484359741,0.4524802565574646,4.579107917379588e-05,0.021126706153154373,0.3155810534954071,1.425480842590332,2.124957799911499,0.3095227777957916,0.2936621904373169,0.0005690744146704674,0.04250270873308182,0.2284248322248459,0.8382829427719116,4.946295261383057,0.8625689744949341,0.214152991771698,-0.01589217782020569,0.35398223996162415,0.9596462249755859,0.9998164772987366,1.0,0.8625704050064087,0.21414728462696075,0.0004124820698052645,0.35398223996162415,0.9596462249755859,0.9998164772987366,1.0,0.8625689744949341,0.214152991771698,-0.01589217782020569,0.35398223996162415,0.9596462249755859,0.9998164772987366,1.0,0.8625704050064087,0.21414728462696075,0.0004124820698052645,0.35398223996162415,0.9596462249755859,0.9998164772987366,1.0,0.2612702548503876,0.23472201824188232,0.00021989134256727993,0.02739160880446434,0.194198876619339,0.7279132604598999,2.6787233352661133,9.1552734375e-05,9.1552734375e-05,0.8625704050064087,0.6776276230812073
SC-INR,urban100,img_001.png,x4,x2,low,43691,True,0.07166212052106857,0.04697786271572113,4.579107917379588e-05,0.009956872090697289,0.0627104863524437,0.15929728746414185,0.17568670213222504,0.3317084014415741,0.24348905682563782,0.0017443200340494514,0.05503144860267639,0.2691904604434967,0.8482908010482788,2.1423184871673584,0.996987521648407,0.0033176364377141,0.9873611927032471,0.9896026849746704,0.9983835220336914,0.9999592304229736,1.0,0.996987521648407,0.0033176364377141,0.9873611927032471,0.9896026849746704,0.9983835220336914,0.9999592304229736,1.0,0.996987521648407,0.0033176364377141,0.9873611927032471,0.9896026849746704,0.9983835220336914,0.9999592304229736,1.0,0.996987521648407,0.0033176364377141,0.9873611927032471,0.9896026849746704,0.9983835220336914,0.9999592304229736,1.0,0.3308770954608917,0.24314992129802704,0.0017245981143787503,0.05477941781282425,0.26844522356987,0.8474236726760864,2.134061098098755,0.0,0.0,0.996987521648407,0.995772123336792
SC-INR,urban100,img_001.png,x4,x2,mid,43690,True,0.3234235644340515,0.08611040562391281,0.17569512128829956,0.19337938725948334,0.3155810534954071,0.47693732380867004,0.4981623589992523,0.26348355412483215,0.21794024109840393,0.0009746983996592462,0.04101577773690224,0.20424717664718628,0.6915407180786133,2.7133078575134277,0.9548535943031311,0.02307472750544548,0.9010496735572815,0.909471869468689,0.9596462249755859,0.9847092032432556,0.9873627424240112,0.9548535943031311,0.02307472750544548,0.9010496735572815,0.909471869468689,0.9596462249755859,0.9847092032432556,0.9873627424240112,0.9548535943031311,0.02307472750544548,0.9010496735572815,0.909471869468689,0.9596462249755859,0.9847092032432556,0.9873627424240112,0.9548535943031311,0.02307472750544548,0.9010496735572815,0.909471869468689,0.9596462249755859,0.9847092032432556,0.9873627424240112,0.2512916922569275,0.207234725356102,0.0009506280766800046,0.03925062343478203,0.19476628303527832,0.6575286984443665,2.5991971492767334,0.0,0.0,0.9548535943031311,0.9073926210403442
SC-INR,urban100,img_001.png,x4,x2,high,43691,True,0.9794251322746277,0.4066169559955597,0.49817344546318054,0.517064094543457,0.8935080170631409,1.7670446634292603,2.124957799911499,0.33337530493736267,0.3856760263442993,0.0005690744146704674,0.03599437326192856,0.21885477006435394,1.003741979598999,4.946295261383057,0.635867714881897,0.24302667379379272,-0.01589217782020569,0.16554585099220276,0.7065145373344421,0.8940809965133667,0.9020000100135803,0.6358720064163208,0.24301554262638092,0.0004124820698052645,0.16554585099220276,0.7065145373344421,0.8940809965133667,0.9020000100135803,0.635867714881897,0.24302667379379272,-0.01589217782020569,0.16554585099220276,0.7065145373344421,0.8940809965133667,0.9020000100135803,0.6358720064163208,0.24301554262638092,0.0004124820698052645,0.16554585099220276,0.7065145373344421,0.8940809965133667,0.9020000100135803,0.2016417235136032,0.23391161859035492,0.00021989134256727993,0.015127034857869148,0.13027708232402802,0.6037789583206177,2.6787233352661133,0.0002746561076492071,0.0002746561076492071,0.6358720064163208,0.36698538064956665
SC-INR,urban100,img_001.png,x4,x4,all,131072,True,0.4581712484359741,0.4524802565574646,4.579107917379588e-05,0.021126706153154373,0.3155810534954071,1.425480842590332,2.124957799911499,0.3095227777957916,0.2936621904373169,0.0005690744146704674,0.04250270873308182,0.2284248322248459,0.8382829427719116,4.946295261383057,0.9597011208534241,0.06877145916223526,0.6018875241279602,0.8041921257972717,0.9897999167442322,0.999954104423523,1.0,0.9597011208534241,0.06877145916223526,0.6018875241279602,0.8041921257972717,0.9897999167442322,0.999954104423523,1.0,0.9597011208534241,0.06877145916223526,0.6018875241279602,0.8041921257972717,0.9897999167442322,0.999954104423523,1.0,0.9597011208534241,0.06877145916223526,0.6018875241279602,0.8041921257972717,0.9897999167442322,0.999954104423523,1.0,0.29531511664390564,0.27088090777397156,0.0005026577855460346,0.039903346449136734,0.21991202235221863,0.8020984530448914,4.268734931945801,0.0,0.0,0.9597011208534241,0.8821461200714111
SC-INR,urban100,img_001.png,x4,x4,low,43691,True,0.07166212052106857,0.04697786271572113,4.579107917379588e-05,0.009956872090697289,0.0627104863524437,0.15929728746414185,0.17568670213222504,0.3317084014415741,0.24348905682563782,0.0017443200340494514,0.05503144860267639,0.2691904604434967,0.8482908010482788,2.1423184871673584,0.9992455840110779,0.0008316119783557951,0.9968301653862,0.9973936676979065,0.9995957016944885,0.9999898076057434,1.0,0.9992455840110779,0.0008316119783557951,0.9968301653862,0.9973936676979065,0.9995957016944885,0.9999898076057434,1.0,0.9992455840110779,0.0008316119783557951,0.9968301653862,0.9973936676979065,0.9995957016944885,0.9999898076057434,1.0,0.9992455840110779,0.0008316119783557951,0.9968301653862,0.9973936676979065,0.9995957016944885,0.9999898076057434,1.0,0.33150023221969604,0.24340364336967468,0.0017393770394846797,0.054944589734077454,0.2689855992794037,0.8480606079101562,2.140252113342285,0.0,0.0,0.9992455840110779,0.9989389181137085
SC-INR,urban100,img_001.png,x4,x4,mid,43690,True,0.3234235644340515,0.08611040562391281,0.17569512128829956,0.19337938725948334,0.3155810534954071,0.47693732380867004,0.4981623589992523,0.26348355412483215,0.21794024109840393,0.0009746983996592462,0.04101577773690224,0.20424717664718628,0.6915407180786133,2.7133078575134277,0.9885416030883789,0.005930975079536438,0.9746837019920349,0.9768055081367493,0.9897999167442322,0.9961606860160828,0.9968299865722656,0.9885416030883789,0.005930975079536438,0.9746837019920349,0.9768055081367493,0.9897999167442322,0.9961606860160828,0.9968299865722656,0.9885416030883789,0.005930975079536438,0.9746837019920349,0.9768055081367493,0.9897999167442322,0.9961606860160828,0.9968299865722656,0.9885416030883789,0.005930975079536438,0.9746837019920349,0.9768055081367493,0.9897999167442322,0.9961606860160828,0.9968299865722656,0.260389506816864,0.21519681811332703,0.0009686439298093319,0.040563903748989105,0.2019125074148178,0.6819680333137512,2.6844918727874756,0.0,0.0,0.9885416030883789,0.9759737849235535
SC-INR,urban100,img_001.png,x4,x4,high,43691,True,0.9794251322746277,0.4066169559955597,0.49817344546318054,0.517064094543457,0.8935080170631409,1.7670446634292603,2.124957799911499,0.33337530493736267,0.3856760263442993,0.0005690744146704674,0.03599437326192856,0.21885477006435394,1.003741979598999,4.946295261383057,0.8913166522979736,0.0841464176774025,0.6018875241279602,0.7130380868911743,0.9201626777648926,0.9727683663368225,0.9747416973114014,0.8913166522979736,0.0841464176774025,0.6018875241279602,0.7130380868911743,0.9201626777648926,0.9727683663368225,0.9747416973114014,0.8913166522979736,0.0841464176774025,0.6018875241279602,0.7130380868911743,0.9201626777648926,0.9727683663368225,0.9747416973114014,0.8913166522979736,0.0841464176774025,0.6018875241279602,0.7130380868911743,0.9201626777648926,0.9727683663368225,0.9747416973114014,0.29405486583709717,0.33472833037376404,0.0005026577855460346,0.03130147606134415,0.19572842121124268,0.8611404299736023,4.268734931945801,0.0,0.0,0.8913166522979736,0.7638425827026367
SC-INR,urban100,img_001.png,x4,x8,all,131072,True,0.4581712484359741,0.4524802565574646,4.579107917379588e-05,0.021126706153154373,0.3155810534954071,1.425480842590332,2.124957799911499,0.3095227777957916,0.2936621904373169,0.0005690744146704674,0.04250270873308182,0.2284248322248459,0.8382829427719116,4.946295261383057,0.9894927144050598,0.018365921452641487,0.8883249759674072,0.9486406445503235,0.9974427819252014,0.9999884963035583,1.0,0.9894927144050598,0.018365921452641487,0.8883249759674072,0.9486406445503235,0.9974427819252014,0.9999884963035583,1.0,0.9894927144050598,0.018365921452641487,0.8883249759674072,0.9486406445503235,0.9974427819252014,0.9999884963035583,1.0,0.9894927144050598,0.018365921452641487,0.8883249759674072,0.9486406445503235,0.9974427819252014,0.9999884963035583,1.0,0.3058154582977295,0.28727754950523376,0.0005520110134966671,0.04190150275826454,0.22616049647331238,0.8291125893592834,4.77089786529541,0.0,0.0,0.9894927144050598,0.9670935273170471
SC-INR,urban100,img_001.png,x4,x8,low,43691,True,0.07166212052106857,0.04697786271572113,4.579107917379588e-05,0.009956872090697289,0.0627104863524437,0.15929728746414185,0.17568670213222504,0.3317084014415741,0.24348905682563782,0.0017443200340494514,0.05503144860267639,0.2691904604434967,0.8482908010482788,2.1423184871673584,0.9998113512992859,0.00020804315863642842,0.9992069005966187,0.9993479251861572,0.9998989105224609,0.9999974370002747,1.0,0.9998113512992859,0.00020804315863642842,0.9992069005966187,0.9993479251861572,0.9998989105224609,0.9999974370002747,1.0,0.9998113512992859,0.00020804315863642842,0.9992069005966187,0.9993479251861572,0.9998989105224609,0.9999974370002747,1.0,0.9998113512992859,0.00020804315863642842,0.9992069005966187,0.9993479251861572,0.9998989105224609,0.9999974370002747,1.0,0.3316563367843628,0.24346765875816345,0.001743083237670362,0.05500752478837967,0.26914578676223755,0.8482187986373901,2.141801595687866,0.0,0.0,0.9998113512992859,0.9997344017028809
SC-INR,urban100,img_001.png,x4,x8,mid,43690,True,0.3234235644340515,0.08611040562391281,0.17569512128829956,0.19337938725948334,0.3155810534954071,0.47693732380867004,0.4981623589992523,0.26348355412483215,0.21794024109840393,0.0009746983996592462,0.04101577773690224,0.20424717664718628,0.6915407180786133,2.7133078575134277,0.997124433517456,0.0014930563047528267,0.9936339855194092,0.994166374206543,0.9974427819252014,0.9990392327308655,0.9992068409919739,0.997124433517456,0.0014930563047528267,0.9936339855194092,0.994166374206543,0.9974427819252014,0.9990392327308655,0.9992068409919739,0.997124433517456,0.0014930563047528267,0.9936339855194092,0.994166374206543,0.9974427819252014,0.9990392327308655,0.9992068409919739,0.997124433517456,0.0014930563047528267,0.9936339855194092,0.994166374206543,0.9974427819252014,0.9990392327308655,0.9992068409919739,0.2627071440219879,0.21725012362003326,0.0009731824393384159,0.04093513265252113,0.20363029837608337,0.6892425417900085,2.706085681915283,0.0,0.0,0.9971246123313904,0.9939371943473816
SC-INR,urban100,img_001.png,x4,x8,high,43691,True,0.9794251322746277,0.4066169559955597,0.49817344546318054,0.517064094543457,0.8935080170631409,1.7670446634292603,2.124957799911499,0.33337530493736267,0.3856760263442993,0.0005690744146704674,0.03599437326192856,0.21885477006435394,1.003741979598999,4.946295261383057,0.9715425372123718,0.022862911224365234,0.8883249759674072,0.921979546546936,0.9796192646026611,0.9931440949440002,0.9936370253562927,0.9715425372123718,0.022862911224365234,0.8883249759674072,0.921979546546936,0.9796192646026611,0.9931440949440002,0.9936370253562927,0.9715425372123718,0.022862911224365234,0.8883249759674072,0.921979546546936,0.9796192646026611,0.9931440949440002,0.9936370253562927,0.9715425372123718,0.022862911224365234,0.8883249759674072,0.921979546546936,0.9796192646026611,0.9931440949440002,0.9936370253562927,0.32308194041252136,0.3718683421611786,0.0005520110134966671,0.03491106629371643,0.2130759358406067,0.9672243595123291,4.77089786529541,0.0,0.0,0.9715425372123718,0.9337510466575623
SC-INR,urban100,img_001.png,x4,x16,all,131072,True,0.4581712484359741,0.4524802565574646,4.579107917379588e-05,0.021126706153154373,0.3155810534954071,1.425480842590332,2.124957799911499,0.3095227777957916,0.2936621904373169,0.0005690744146704674,0.04250270873308182,0.2284248322248459,0.8382829427719116,4.946295261383057,0.9973450303077698,0.004668830428272486,0.9712638854980469,0.9869958758354187,0.9993602633476257,0.9999971389770508,1.0,0.9973450303077698,0.004668830428272486,0.9712638854980469,0.9869958758354187,0.9993602633476257,0.9999971389770508,1.0,0.9973450303077698,0.004668830428272486,0.9712638854980469,0.9869958758354187,0.9993602633476257,0.9999971389770508,1.0,0.9973450303077698,0.004668830428272486,0.9712638854980469,0.9869958758354187,0.9993602633476257,0.9999971389770508,1.0,0.30858585238456726,0.2920195758342743,0.0005647793877869844,0.042343512177467346,0.2278791069984436,0.8359436392784119,4.902061939239502,0.0,0.0,0.9973450303077698,0.9915341734886169
