model,dataset,image,lr_scale,observation_scale,omega_param,omega_bound,use_sinc_response,omega_neg_frac,omega_near_bound_frac,response_neg_frac,active_response_neg_frac,omega_x_mean,omega_x_std,omega_x_min,omega_x_q01,omega_x_q05,omega_x_q50,omega_x_q95,omega_x_q99,omega_x_max,omega_y_mean,omega_y_std,omega_y_min,omega_y_q01,omega_y_q05,omega_y_q50,omega_y_q95,omega_y_q99,omega_y_max,omega_mag_mean,omega_mag_std,omega_mag_min,omega_mag_q01,omega_mag_q05,omega_mag_q50,omega_mag_q95,omega_mag_q99,omega_mag_max,effective_omega_x_mean,effective_omega_x_std,effective_omega_x_min,effective_omega_x_q01,effective_omega_x_q05,effective_omega_x_q50,effective_omega_x_q95,effective_omega_x_q99,effective_omega_x_max,effective_omega_y_mean,effective_omega_y_std,effective_omega_y_min,effective_omega_y_q01,effective_omega_y_q05,effective_omega_y_q50,effective_omega_y_q95,effective_omega_y_q99,effective_omega_y_max,effective_omega_mag_mean,effective_omega_mag_std,effective_omega_mag_min,effective_omega_mag_q01,effective_omega_mag_q05,effective_omega_mag_q50,effective_omega_mag_q95,effective_omega_mag_q99,effective_omega_mag_max,response_mean,response_std,response_min,response_q01,response_q05,response_q50,response_q95,response_q99,response_max,active_response_mean,active_response_std,active_response_min,active_response_q01,active_response_q05,active_response_q50,active_response_q95,active_response_q99,active_response_max,analytic_attenuation_mean,analytic_attenuation_std,analytic_attenuation_min,analytic_attenuation_q01,analytic_attenuation_q05,analytic_attenuation_q50,analytic_attenuation_q95,analytic_attenuation_q99,analytic_attenuation_max,active_attenuation_mean,active_attenuation_std,active_attenuation_min,active_attenuation_q01,active_attenuation_q05,active_attenuation_q50,active_attenuation_q95,active_attenuation_q99,active_attenuation_max
SC-INR,urban100,img_002.png,x4,x4,tanh_signed,2.1,True,0.3768603801727295,1.6530355424038135e-05,0.0,0.0,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.9584763646125793,0.06944604218006134,0.6367977261543274,0.6931463479995728,0.8023093938827515,0.989156186580658,0.999913215637207,0.9999866485595703,1.0,0.9584763646125793,0.06944604218006134,0.6367977261543274,0.6931463479995728,0.8023093938827515,0.989156186580658,0.999913215637207,0.9999866485595703,1.0,0.04152362421154976,0.06944604218006134,0.0,1.33514404296875e-05,8.67962880874984e-05,0.010843813419342041,0.19769063591957092,0.30685365200042725,0.3632022738456726,0.04152362421154976,0.06944604218006134,0.0,1.33514404296875e-05,8.67962880874984e-05,0.010843813419342041,0.19769063591957092,0.30685365200042725,0.3632022738456726
SC-INR,urban100,img_002.png,x4,x6,tanh_signed,2.1,True,0.3768603801727295,1.6530355424038135e-05,0.0,0.0,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.9809590578079224,0.032429445534944534,0.8225300312042236,0.8546389937400818,0.9088728427886963,0.9951710104942322,0.9999614357948303,0.9999940395355225,1.0,0.9809590578079224,0.032429445534944534,0.8225300312042236,0.8546389937400818,0.9088728427886963,0.9951710104942322,0.9999614357948303,0.9999940395355225,1.0,0.01904095523059368,0.032429445534944534,0.0,5.9604644775390625e-06,3.854036549455486e-05,0.004828989505767822,0.09112722426652908,0.14536093175411224,0.17746996879577637,0.01904095523059368,0.032429445534944534,0.0,5.9604644775390625e-06,3.854036549455486e-05,0.004828989505767822,0.09112722426652908,0.14536093175411224,0.17746996879577637
SC-INR,urban100,img_002.png,x4,x8,tanh_signed,2.1,True,0.3768603801727295,1.6530355424038135e-05,0.0,0.0,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.9891704320907593,0.018563196063041687,0.8967871069908142,0.9163698554039001,0.9480851292610168,0.9972816705703735,0.9999783635139465,0.9999966621398926,1.0,0.9891704320907593,0.018563196063041687,0.8967871069908142,0.9163698554039001,0.9480851292610168,0.9972816705703735,0.9999783635139465,0.9999966621398926,1.0,0.01082961168140173,0.018563196063041687,0.0,3.337860107421875e-06,2.1636486053466797e-05,0.002718329429626465,0.051914915442466736,0.08363010734319687,0.10321289300918579,0.01082961168140173,0.018563196063041687,0.0,3.337860107421875e-06,2.1636486053466797e-05,0.002718329429626465,0.051914915442466736,0.08363010734319687,0.10321289300918579
SC-INR,urban100,img_002.png,x4,x12,tanh_signed,2.1,True,0.3768603801727295,1.6530355424038135e-05,0.0,0.0,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.9951485395431519,0.00835440680384636,0.9530189633369446,0.9622570276260376,0.9767136573791504,0.9987910389900208,0.9999903440475464,0.9999985098838806,1.0,0.9951485395431519,0.00835440680384636,0.9530189633369446,0.9622570276260376,0.9767136573791504,0.9987910389900208,0.9999903440475464,0.9999985098838806,1.0,0.004851500038057566,0.00835440680384636,0.0,1.4901161193847656e-06,9.655952453613281e-06,0.001208961009979248,0.0232863612473011,0.037742942571640015,0.04698103666305542,0.004851500038057566,0.00835440680384636,0.0,1.4901161193847656e-06,9.655952453613281e-06,0.001208961009979248,0.0232863612473011,0.037742942571640015,0.04698103666305542
SC-INR,urban100,img_002.png,x4,x16,tanh_signed,2.1,True,0.3768603801727295,1.6530355424038135e-05,0.0,0.0,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.997263491153717,0.004720070865005255,0.9733510613441467,0.9786527156829834,0.9868592619895935,0.9993199110031128,0.9999945759773254,0.9999991655349731,1.0,0.997263491153717,0.004720070865005255,0.9733510613441467,0.9786527156829834,0.9868592619895935,0.9993199110031128,0.9999945759773254,0.9999991655349731,1.0,0.0027365766000002623,0.004720070865005255,0.0,8.344650268554688e-07,5.424022674560547e-06,0.000680088996887207,0.013140729628503323,0.02134726382791996,0.02664893865585327,0.0027365766000002623,0.004720070865005255,0.0,8.344650268554688e-07,5.424022674560547e-06,0.000680088996887207,0.013140729628503323,0.02134726382791996,0.02664893865585327
SC-INR,urban100,img_002.png,x4,x24,tanh_signed,2.1,True,0.3768603801727295,1.6530355424038135e-05,0.0,0.0,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.9987813830375671,0.0021044183522462845,0.9880850315093994,0.990476131439209,0.9941462278366089,0.9996976852416992,0.999997615814209,0.9999996423721313,1.0,0.9987813830375671,0.0021044183522462845,0.9880850315093994,0.990476131439209,0.9941462278366089,0.9996976852416992,0.999997615814209,0.9999996423721313,1.0,0.0012186799431219697,0.0021044183522462845,0.0,3.5762786865234375e-07,2.384185791015625e-06,0.00030231475830078125,0.005853797309100628,0.009523846209049225,0.011914968490600586,0.0012186799431219697,0.0021044183522462845,0.0,3.5762786865234375e-07,2.384185791015625e-06,0.00030231475830078125,0.005853797309100628,0.009523846209049225,0.011914968490600586
SC-INR,urban100,img_002.png,x4,x30,tanh_signed,2.1,True,0.3768603801727295,1.6530355424038135e-05,0.0,0.0,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.05410783737897873,0.4365957975387573,-1.9246089458465576,-1.2862489223480225,-0.5455747246742249,0.017397288233041763,0.9361262321472168,1.4273284673690796,1.7211493253707886,0.22857633233070374,0.4261811077594757,-1.0496331453323364,-0.4464960992336273,-0.22581347823143005,0.07763035595417023,1.2409499883651733,1.751366376876831,1.9748414754867554,0.47222524881362915,0.45213308930397034,0.0003401410358492285,0.011401358991861343,0.02905329316854477,0.32538989186286926,1.433026909828186,1.8289374113082886,2.0474965572357178,0.999219536781311,0.0013480490306392312,0.9923611879348755,0.9938980937004089,0.9962510466575623,0.9998064637184143,0.9999984502792358,0.9999997615814209,1.0,0.999219536781311,0.0013480490306392312,0.9923611879348755,0.9938980937004089,0.9962510466575623,0.9998064637184143,0.9999984502792358,0.9999997615814209,1.0,0.0007804025080986321,0.0013480490306392312,0.0,2.384185791015625e-07,1.5497207641601562e-06,0.00019353628158569336,0.0037489302922040224,0.00610191049054265,0.007638812065124512,0.0007804025080986321,0.0013480490306392312,0.0,2.384185791015625e-07,1.5497207641601562e-06,0.00019353628158569336,0.0037489302922040224,0.00610191049054265,0.007638812065124512
SC-INR,urban100,img_003.png,x4,x2,tanh_signed,2.1,True,0.40586575865745544,6.327909795800224e-05,9.604061779100448e-05,9.604061779100448e-05,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.8596534132957458,0.21529161930084229,-0.009185530245304108,0.10661293566226959,0.33854085206985474,0.9573348760604858,0.9995635747909546,0.9999340772628784,0.9999996423721313,0.8596534132957458,0.21529161930084229,-0.009185530245304108,0.10661293566226959,0.33854085206985474,0.9573348760604858,0.9995635747909546,0.9999340772628784,0.9999996423721313,0.14034661650657654,0.21529161930084229,3.5762786865234375e-07,6.590247357962653e-05,0.00043640731018967927,0.04266512393951416,0.6614586114883423,0.8933870196342468,1.009185552597046,0.14034661650657654,0.21529161930084229,3.5762786865234375e-07,6.590247357962653e-05,0.00043640731018967927,0.04266512393951416,0.6614586114883423,0.8933870196342468,1.009185552597046
SC-INR,urban100,img_003.png,x4,x3,tanh_signed,2.1,True,0.40586575865745544,6.327909795800224e-05,0.0,0.0,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.9298787117004395,0.11537718772888184,0.40226826071739197,0.49758410453796387,0.6594640612602234,0.9808893203735352,0.9998060464859009,0.9999706745147705,0.9999998807907104,0.9298787117004395,0.11537718772888184,0.40226826071739197,0.49758410453796387,0.6594640612602234,0.9808893203735352,0.9998060464859009,0.9999706745147705,0.9999998807907104,0.07012125104665756,0.11537718772888184,1.1920928955078125e-07,2.9325485229492188e-05,0.00019397735013626516,0.019110679626464844,0.3405357599258423,0.5024158954620361,0.5977317094802856,0.07012125104665756,0.11537718772888184,1.1920928955078125e-07,2.9325485229492188e-05,0.00019397735013626516,0.019110679626464844,0.3405357599258423,0.5024158954620361,0.5977317094802856
SC-INR,urban100,img_003.png,x4,x4,tanh_signed,2.1,True,0.40586575865745544,6.327909795800224e-05,0.0,0.0,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.9588305354118347,0.06949862092733383,0.6142891049385071,0.6903494000434875,0.7982861399650574,0.9892148971557617,0.9998908638954163,0.9999834299087524,0.9999999403953552,0.9588305354118347,0.06949862092733383,0.6142891049385071,0.6903494000434875,0.7982861399650574,0.9892148971557617,0.9998908638954163,0.9999834299087524,0.9999999403953552,0.04116957634687424,0.06949862092733383,5.960464477539063e-08,1.6549824067624286e-05,0.00010910630226135254,0.010785102844238281,0.20171374082565308,0.30965057015419006,0.3857108950614929,0.04116957634687424,0.06949862092733383,5.960464477539063e-08,1.6549824067624286e-05,0.00010910630226135254,0.010785102844238281,0.20171374082565308,0.30965057015419006,0.3857108950614929
SC-INR,urban100,img_003.png,x4,x6,tanh_signed,2.1,True,0.40586575865745544,6.327909795800224e-05,0.0,0.0,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.9811226725578308,0.032466042786836624,0.8102713227272034,0.8527380228042603,0.9069514870643616,0.9951955676078796,0.9999514818191528,0.9999926686286926,0.9999999403953552,0.9811226725578308,0.032466042786836624,0.8102713227272034,0.8527380228042603,0.9069514870643616,0.9951955676078796,0.9999514818191528,0.9999926686286926,0.9999999403953552,0.018877403810620308,0.032466042786836624,5.960464477539063e-08,7.331371307373047e-06,4.8512218199903145e-05,0.004804432392120361,0.09304843097925186,0.14726199209690094,0.18972867727279663,0.018877403810620308,0.032466042786836624,5.960464477539063e-08,7.331371307373047e-06,4.8512218199903145e-05,0.004804432392120361,0.09304843097925186,0.14726199209690094,0.18972867727279663
SC-INR,urban100,img_003.png,x4,x8,tanh_signed,2.1,True,0.40586575865745544,6.327909795800224e-05,0.0,0.0,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.9892635345458984,0.01858665980398655,0.8893966674804688,0.9153165817260742,0.9469763040542603,0.9972957372665405,0.9999727010726929,0.9999958872795105,1.0,0.9892635345458984,0.01858665980398655,0.8893966674804688,0.9153165817260742,0.9469763040542603,0.9972957372665405,0.9999727010726929,0.9999958872795105,1.0,0.010736379772424698,0.01858665980398655,0.0,4.092454219062347e-06,2.7275083994027227e-05,0.0027042627334594727,0.053023628890514374,0.08468342572450638,0.11060333251953125,0.010736379772424698,0.01858665980398655,0.0,4.092454219062347e-06,2.7275083994027227e-05,0.0027042627334594727,0.053023628890514374,0.08468342572450638,0.11060333251953125
SC-INR,urban100,img_003.png,x4,x12,tanh_signed,2.1,True,0.40586575865745544,6.327909795800224e-05,0.0,0.0,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.9951903223991394,0.008365792222321033,0.9495694637298584,0.9617428779602051,0.976219654083252,0.998797595500946,0.9999878406524658,0.9999982118606567,1.0,0.9951903223991394,0.008365792222321033,0.9495694637298584,0.9617428779602051,0.976219654083252,0.998797595500946,0.9999878406524658,0.9999982118606567,1.0,0.004809671081602573,0.008365792222321033,0.0,1.7881393432617188e-06,1.2159347534179688e-05,0.001202404499053955,0.02378033474087715,0.03825712203979492,0.0504305362701416,0.004809671081602573,0.008365792222321033,0.0,1.7881393432617188e-06,1.2159347534179688e-05,0.001202404499053955,0.02378033474087715,0.03825712203979492,0.0504305362701416
SC-INR,urban100,img_003.png,x4,x16,tanh_signed,2.1,True,0.40586575865745544,6.327909795800224e-05,0.0,0.0,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.031275175511837006,0.4417600631713867,-1.9081765413284302,-1.2679978609085083,-0.5854811668395996,0.0007042675861157477,0.8998343348503113,1.442589282989502,1.7391941547393799,0.22433900833129883,0.42103853821754456,-1.157317042350769,-0.3877749443054199,-0.19042840600013733,0.06870710104703903,1.2422007322311401,1.777913212776184,2.0188212394714355,0.47074979543685913,0.4495844841003418,0.0009379871771670878,0.012661751359701157,0.03257771208882332,0.3245028555393219,1.4482786655426025,1.8410346508026123,2.1227757930755615,0.9972870349884033,0.004726668819785118,0.9713775515556335,0.9783666729927063,0.9865792989730835,0.9993235468864441,0.9999931454658508,0.9999989867210388,1.0,0.9972870349884033,0.004726668819785118,0.9713775515556335,0.9783666729927063,0.9865792989730835,0.9993235468864441,0.9999931454658508,0.9999989867210388,1.0,0.002712969435378909,0.004726668819785118,0.0,1.0132789611816406e-06,6.854534149169922e-06,0.0006764531135559082,0.013420656323432922,0.02163330279290676,0.028622448444366455,0.002712969435378909,0.004726668819785118,0.0,1.0132789611816406e-06,6.854534149169922e-06,0.0006764531135559082,0.013420656323432922,0.02163330279290676,0.028622448444366455
